Country Name,Country Code,Series Name,1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Haiti,HTI,耕地面积(占土地面积的百分比),32.65602322,27.86647315,27.86647315,27.86647315,27.86647315,27.93904209,27.93904209,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,29.0275762,29.0275762,29.0275762,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,38.09869376,36.28447025,37.23984035,39.91291727,38.46153846,36.28447025,38.82438316,38.82438316,38.82438316,38.82438316,38.82438316,38.82438316,..,..
Haiti,HTI,农业用地(占土地面积的百分比),62.04644412,57.47460087,57.4383164,57.4383164,57.4383164,57.51088534,57.51088534,57.87373004,57.87373004,58.05515239,58.05515239,58.05515239,58.05515239,58.05515239,58.05515239,58.05515239,58.05515239,58.01886792,57.98258345,57.94629898,57.91001451,57.14804064,57.14804064,57.87373004,57.69230769,57.69230769,61.32075472,61.32075472,61.32075472,61.32075472,60.59506531,60.59506531,60.59506531,60.59506531,60.59506531,60.59506531,66.03773585,64.22351234,65.17888244,67.85195936,66.40058055,64.22351234,66.76342525,66.76342525,66.76342525,66.76342525,66.76342525,66.76342525,..,..
Guinea,GIN,电力供应(占人口百分比),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.4,15.46630478,16.70739174,17.94019127,19.16352463,20.3762188,20.2,22.76914978,23.95799637,25.15003014,26.3514843,27.56859589,28.80760193,26.2,31.36256409,32.67219543,33.9978981,33.5,35.4,44,42.41838837,..
Guinea,GIN,谷物产量(每公顷公斤),1435.1,1442.1,1437.5,1436,1439.5,1454.7,1437.4,1408.9,1434.5,1432.5,1450.8,1440.3,1456.6,1473.9,1501.5,1517.2,1528.6,1536.9,1492.8,1455.1,1421.9,1392.6,1405.3,1422.3,1454.8,1458.9,1463.2,1468.2,1473.7,1492.1,1483,1487.2,1484.8,1491.3,1495.6,1502,1514,1464.7,1484.3,1184.7,1226,1152.2,1189.6,1123,1118.2,1150.2,1158.7,1186.7,..,..
Guinea,GIN,GDP (美元）,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1995186721,2041538040,2384295982,2432029434,2666750686,3015058139,3284620543,3279096606,3383092828,3693710533,3868968302,3783700462,3588375477,3461282543,2995361141,2829435957,2950198649,3446441698,3635458133,2937071767,4220019243,6281917656,6964179194,6716904569,6853467858,6785137173,7638045254,8376613843,8778473615,8794202444,8595955581,10324668267,11857030337,13513809258,15681050917
Guinea,GIN,年淡水取水量，总计(亿立方米),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.74,..,..,..,..,0.677692308,..,..,..,..,0.615384615,..,..,..,..,0.56125,..,..,..,..,0.574,..,..,..,..,0.574,..,..,..,..,0.574,..,..,..
Guinea,GIN,总人口,4223056,4290544,4357357,4424030,4491248,4559239,4628881,4702371,4782491,4871446,4969595,5077073,5195443,5326369,5470716,5629420,5801323,5982484,6167480,6352282,6534936,6716032,6897171,7081119,7269631,7463782,7662071,7860772,8054745,8240735,8417082,8586077,8753097,8925729,9109585,9307421,9518159,9738796,9964470,10192168,10420459,10652032,10892821,11150970,11432096,11738434,12067516,12414292,12771246,13132792
Guinea,GIN,温室气体排放总量(二氧化碳当量kt),48043.582,47612.429,51465.736,41686.134,44290.516,45401.131,52358.442,45070.917,48812.42,59798.244,50814.584,57824.599,54271.776,53980.839,49208.108,49321.318,51419.15,48399.699,52367.111,10050,10370,10700,11070,11490,11910,11380,11700,12710,12490,13180,14110,15270,15420,15470,16920,17230,17650,18240,18760,21070,22550,24010,24270,24990,25680,28610,28810,28890,..,..
Guinea,GIN,人均国内生产总值(美元),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,354.421365,351.9090455,398.5461528,394.3311424,419.8098708,461.3753125,489.0716041,475.426317,477.7624592,508.1015161,518.3656626,493.8221614,456.4914841,429.7196923,363.4822793,336.1540207,343.6026312,393.7396899,407.3009759,322.41554,453.4037133,659.992931,715.0965267,674.0854826,672.4249304,651.1361134,717.0505359,769.0031667,787.2385644,769.2554754,732.2915119,855.5752706,955.1112811,1058.143368,1194.037865
Guinea,GIN,鸟类受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20,..,..
Guinea,GIN,哺乳动物受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30,..,..
Guinea,GIN,鱼类受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76,..,..
Guinea,GIN,植物种类受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70,..,..
Guinea,GIN,净移民,..,-87571,..,..,..,..,-156695,..,..,..,..,-83323,..,..,..,..,0,..,..,..,..,-134975,..,..,..,..,-181099,..,..,..,..,-349998,..,..,..,..,-311422,..,..,..,..,-293749,..,..,..,..,-20000,..,..,..
Guinea,GIN,与战斗有关的死亡人数,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,217,430,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea,GIN,按非传染性疾病分列的死亡原因(占总数的%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.59128963,..,..,..,..,..,..,..,..,..,29.1475524,..,..,..,..,31.58594477,..,..,..,33.27328387,..
Guinea,GIN,按传染病、产妇、产前和营养状况分列的死亡原因(占总数的%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.42496726,..,..,..,..,..,..,..,..,..,62.96711022,..,..,..,..,59.91719051,..,..,..,57.96012489,..
Guinea,GIN,通货膨胀，消费价格(年%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.37330259,34.6952706,18.17556561,23.06561294,4.68438869,15.46198107,21.35046642,15.22510139,11.88789561,7.07202121,10.82068212,8.172116963,8.91452597,9.826001808,9.470779373,10.60186
Guinea,GIN,通货膨胀，GDP平减指数(年度%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.25999011,21.65363914,22.31557342,17.27918117,25.81867057,26.22021363,0.673757277,1.428001639,5.951338301,1.545968237,1.434126666,3.324640444,4.227675307,6.30012396,1.752426317,0.432772378,15.91069656,16.52158332,27.39084537,100.6077237,13.61887369,16.70513212,1.771028664,16.10262625,8.999283629,11.51596792,4.329354869,2.615907839,2.972278349,5.668953941,10.35650721,7.05908442,9.949845309,12.95968293
Guinea,GIN,水资源紧张程度:淡水开采占可用淡水资源的比例,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.138461539,..,..,..,..,1.04260355,..,..,..,..,0.946745562,..,..,..,..,0.863461539,..,..,..,..,0.883076923,..,..,..,..,0.883076923,..,..,..,..,0.883076923,..,..,..
Guinea,GIN,至少使用基本饮用水服务的人数(占人口的百分比),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.20749083,54.17525354,55.14105381,56.10521851,57.0673845,58.02753803,58.9860001,59.94241799,60.89677769,61.84906636,62.7995854,63.00836034,63.19359942,63.35559582,63.49465264,63.61538954,63.71828612,63.80385578,63.87264074,63.92485202,63.96178874
Guinea,GIN,CO2排放量（kt）,814.074,832.409,803.073,839.743,843.41,887.414,902.082,902.082,946.086,964.421,990.09,982.756,953.42,979.089,993.757,997.424,993.757,1026.76,1045.095,1000,1020,1050,1080,1120,1160,1230,1290,1360,1430,1490,1570,1630,1700,1770,1840,1900,1980,2010,2120,2500,2620,2490,2180,2240,2540,2830,2970,3120,..,..
Guinea,GIN,调整后的人均净国民收入(当前美元),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,298.9910491,315.1905065,359.6751887,348.0831877,375.0367599,410.4454965,449.2520199,445.5829172,449.0506286,460.2918762,470.0117041,455.8944472,417.5247018,387.2902271,325.2602294,297.6935048,307.4008528,322.2235301,340.8234201,258.6063597,402.6661982,584.9324507,626.0112589,568.7236596,562.5302545,543.1302711,599.7075606,623.5910011,647.4276757,653.8440994,612.1007445,722.7456643,727.1093589,843.5598937,..
Guinea,GIN,国内流离失所者，与灾害有关的新流离失所者(个案数),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4500,..,300,..,34000,490,710,3900,18,2400
Guinea,GIN,农业、林业和渔业，增加值(占GDP的%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.78706036,26.20016421,23.27276026,23.57007188,24.68894706,18.26091127,16.55593554,17.39453488,20.1684387,18.51874687,17.39940732,20.11736419,21.16409858,21.49546542,20.98183124,21.74068348,21.63161471,20.7799679,23.31419591,22.28106496,15.58456342,16.81970923,15.98000719,16.36061888,17.48494873,16.06974963,16.83167319,17.54527212,17.52381638,18.47824205,17.58994666,20.52847253,22.32593095,24.18860166,23.66724233
Guinea,GIN,总水资源生产率(恒定值2015年每立方米总淡水采出量的GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.133812014,..,..,..,..,5.517355825,..,..,..,..,7.627059258,..,..,..,..,10.05426605,..,..,..,..,11.34054015,..,..,..,..,13.69014467,..,..,..,..,18.72753693,..,..,..
Guinea,GIN,高技术出口(当前美元),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,989751,3601290,2455734,799558,..,..,..,..
Guinea,GIN,使用互联网的个人(占人口的百分比),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0.000138318,0.000668589,0.001948942,0.003803109,0.006203369,0.060808919,0.095424924,0.175541868,0.402022749,0.450960371,0.508819332,0.542254181,0.637492123,0.780025279,0.92,0.94,1,2,3.1,4.5,6.4,8.2,9.8,11.40002077,21.83002304,23,..
Guinea,GIN,科技期刊文章,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.14,14.28,10.4,5.66,10.91,7.02,15.78,14.11,12.04,11.83,11.55,11.4,11.73,10.51,22.01,29.96,38.44,38.02,27.84,..,..
Guinea,GIN,森林面积(占土地面积的%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.61093928,29.46972163,29.32850399,29.18728634,29.0460687,28.90485105,28.7636334,28.62241576,28.48119811,28.33998047,28.19876282,28.0522546,27.90574638,27.75923816,27.61272994,27.46622172,27.3197135,27.17320527,27.02669705,26.88018883,26.73368061,26.58717239,26.44066417,26.29415595,26.14764773,26.00113951,25.8383526,25.67556568,25.51277877,25.34999186,25.18720495
Guinea,GIN,耕地面积(占土地面积的百分比),13.4502686,13.35259645,13.2549243,13.16132183,13.06364968,12.96597754,12.86830539,12.77063324,12.67703077,12.57935862,12.48168647,12.38401433,12.28634218,12.1927397,12.09506756,11.99739541,11.89972326,11.80612079,11.70844864,11.61077649,11.51310435,11.4154322,11.32182972,11.22415758,11.12648543,10.65033371,10.174182,9.706169624,8.953280156,8.745726844,8.953280156,9.726517988,10.07244018,10.37766564,11.15497314,11.1916002,11.39508384,11.59856748,11.59856748,11.80205112,11.80205112,12.20901839,12.61598567,12.61598567,12.61598567,12.61598567,12.61598567,12.61598567,..,..
Guinea,GIN,农业用地(占土地面积的百分比),58.62363666,58.52596451,58.42829237,58.33468989,58.27771447,58.18004232,58.08237018,57.98469803,57.97248901,57.87481686,57.77714472,57.67947257,57.62249715,57.52889468,57.47191926,57.37424711,57.27657496,57.30506267,57.20739053,57.54924304,57.17483314,57.19925118,57.18704216,57.17076347,57.07309132,56.63763633,56.16148462,55.81556243,55.10336969,54.89581638,55.10336969,55.91730425,56.34461989,56.69054208,57.46784958,57.50447664,57.70796028,57.95214065,57.99283738,58.19632102,58.19632102,58.6032883,59.01025558,59.01025558,59.01025558,59.01025558,59.01025558,59.01025558,..,..
Ethiopia,ETH,电力供应(占人口百分比),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.7,25.47764397,26.37947845,27.27184677,28.1535759,14,29.88457489,..,31.60352707,32.47401428,33.36016083,23,35.20266342,36.16123581,27.2,29,42.9,44.3,45.05340195,48.2716217,..
Ethiopia,ETH,谷物产量(每公顷公斤),784.5,803.5,827.3,812.1,853.1,1063.7,1035.5,897.3,1123.7,1260.7,1190.7,1165,1335.8,1169.8,880.6,965.6,1152.9,1214.1,1172.2,1238.1,1307.5,1155.8,1313,974.4,1033.5,1213.6,1263.9,1140.9,1124.6,1116.3,1198,1353.7,1123.3,1162.6,1361.4,1563.3,1439,1446.3,1682.5,1832.8,1961.6,2046.8,2193.1,2325.4,2556.1,2484,2512.6,2394.5,..,..
Ethiopia,ETH,GDP (美元）,..,..,..,..,..,..,..,..,..,..,7324903188,7707678019,8567890821,8096302367,9480840483,9848600870,10527338647,10908935749,11476584879,12175166763,13463868357,10492993078,8830712714,6927950565,7663984568,8547939731,8589211390,7818224906,7700833482,8242392104,8231326016,7850809498,8623691300,10131187261,12401139454,15280861835,19707616773,27066912635,32437389116,29933790334,31952763089,43310721414,47648211133,55612228234,64589334979,74296618481,81770791971,84269348327,95912590628,1.08E+11
Ethiopia,ETH,年淡水取水量，总计(亿立方米),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.558,..,..,..,..,8.349990909,..,..,..,..,9.571009091,..,..,..,..,10.5481,..,..,..
Ethiopia,ETH,总人口,29248650,30140799,31036670,31861353,32566855,33128151,33577240,33993301,34487806,35141703,35984531,36995246,38142679,39374346,40652146,41965696,43329238,44757205,46272308,47887864,49609976,51423591,53295556,55180993,57047906,58883531,60697443,62507724,64343008,66224809,68159422,70142090,72170581,74239508,76346310,78489205,80674343,82916236,85233923,87639962,90139928,92726982,95385793,98094264,100835453,103603461,106399926,109224410,112078727,114963583
Ethiopia,ETH,温室气体排放总量(二氧化碳当量kt),54376.102,53622.463,55350.484,51260.337,50931.592,51242.885,54505.545,52141.327,54010.331,58090.723,54772.993,57626.868,57482.025,55886.913,56113.395,59176.544,57709.267,57246.245,61350.887,66410,68180,70720,66210,68610,70740,74930,78020,84790,85290,83310,87340,96880,95260,97630,101160,106550,116900,121860,126670,131440,133090,140650,147510,155660,161090,167190,170620,172230,..,..
Ethiopia,ETH,人均国内生产总值(美元),..,..,..,..,..,..,..,..,..,..,203.5570003,208.3423913,224.6274002,205.6237929,233.2186961,234.6821764,242.9615459,243.7358577,248.0227457,254.2432622,271.3943735,204.0501815,165.693228,125.5495813,134.3429602,145.1669013,141.5086199,125.0761411,119.6840763,124.4607909,120.7657837,111.9272251,119.490396,136.46625,162.4327286,194.6874329,244.2860523,326.4368228,380.5690032,341.5541227,354.4795719,467.0778718,499.5315302,566.9264029,640.5419231,717.1248698,768.5230154,771.5248663,855.7608852,936.3404611
Ethiopia,ETH,鸟类受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35,..,..
Ethiopia,ETH,哺乳动物受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34,..,..
Ethiopia,ETH,鱼类受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14,..,..
Ethiopia,ETH,植物种类受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64,..,..
Ethiopia,ETH,净移民,..,-59597,..,..,..,..,-2112372,..,..,..,..,248546,..,..,..,..,765993,..,..,..,..,1457943,..,..,..,..,-155577,..,..,..,..,-150001,..,..,..,..,-50132,..,..,..,..,399997,..,..,..,..,150002,..,..,..
Ethiopia,ETH,与战斗有关的死亡人数,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24358,49698,12225,165,36,75,29,52,..,1040,30704,48257,40,50,50,50,83,50,177,50,515,151,51,50,77,25,49,50,..,..,27,1343
Ethiopia,ETH,按非传染性疾病分列的死亡原因(占总数的%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.48139769,..,..,..,..,..,..,..,..,..,32.75016869,..,..,..,..,38.27744932,..,..,..,43.25870265,..
Ethiopia,ETH,按传染病、产妇、产前和营养状况分列的死亡原因(占总数的%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.667656,..,..,..,..,..,..,..,..,..,57.54926946,..,..,..,..,50.95380077,..,..,..,44.65431528,..
Ethiopia,ETH,通货膨胀，消费价格(年%),0.536224282,-6.081511972,8.913580247,8.592155974,6.550104384,28.53783982,16.65713959,14.30811446,16.03223594,4.482537806,6.135967187,5.890061077,-0.675378065,8.417273783,19.06468514,-9.808765071,-2.428672483,7.080715321,7.817301182,5.152481242,35.72259823,10.52744401,3.543065962,7.593876002,10.02217336,-8.484248689,2.395209581,0.894801694,7.941448641,0.662458109,-8.237844534,1.653729328,17.7622842,3.256272907,12.94487921,12.31,17.23800196,44.39128123,8.468335788,8.136941131,32.01478882,23.37858236,7.464021929,6.890019516,9.56889956,6.628133372,10.68172955,13.83076218,15.84032204,..
Ethiopia,ETH,通货膨胀，GDP平减指数(年度%),..,..,..,..,..,..,..,..,..,..,..,4.270531508,2.70287832,-2.733979944,31.78776318,-5.273155454,-6.119491996,3.105503713,5.584731902,3.271374608,19.08429007,15.53222614,13.37686413,2.931081729,12.70636909,0.239137921,0.206655563,-0.150146834,2.222722965,9.464718955,-5.75533534,-3.621434213,12.76797833,3.911362456,9.875511911,11.5523498,17.22057948,30.31167308,24.14641529,1.444572317,20.06187508,33.54140502,4.901979299,10.98178829,10.83654278,10.39792554,6.676855083,12.38229481,12.86039682,18.24389172
Ethiopia,ETH,水资源紧张程度:淡水开采占可用淡水资源的比例,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.9969419,..,..,..,..,25.53514039,..,..,..,..,29.26914095,..,..,..,..,32.25718654,..,..,..
Ethiopia,ETH,至少使用基本饮用水服务的人数(占人口的百分比),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.08544545,19.71258531,21.32915594,22.9331683,24.52526667,26.10543909,27.67426894,29.24049791,30.89480764,32.53496042,34.16251912,35.77622585,37.37702642,38.95491589,40.51947671,42.0700672,43.60707813,45.12944005,46.63848073,48.13405283,49.61557274
Ethiopia,ETH,CO2排放量（kt）,1851.835,1408.128,1752.826,1738.158,1210.11,1177.107,1048.762,1371.458,1848.168,1822.499,1866.503,1481.468,1844.501,1664.818,1815.165,2214.868,2581.568,2673.243,2827.257,2310,2330,1520,1940,2260,2570,2870,3060,3230,3180,3560,4400,4570,5020,5330,5050,5400,6070,6880,6930,6470,7540,8460,10280,12330,12880,14950,15460,16280,..,..
Ethiopia,ETH,调整后的人均净国民收入(当前美元),..,..,..,..,..,..,..,..,..,..,179.3625334,175.9281154,202.1904705,184.4470895,215.4105533,209.740904,218.2735778,216.1908157,218.6547187,221.4910644,236.5061574,170.2548918,138.5127786,95.69875479,93.28518154,104.3607825,102.4784409,85.51657821,93.08310316,96.79980316,94.31394494,80.27633204,71.42993303,91.6700965,116.1076704,144.3508096,176.1618047,243.4364551,288.2797622,260.0497613,264.2938364,351.8713106,378.8174705,441.7866204,499.8490774,570.9751451,620.9348369,654.9041474,744.1434765,..
Ethiopia,ETH,国内流离失所者，与灾害有关的新流离失所者(个案数),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73000,..,10000,..,20000,61000,49000,104000,347000,434000,296000,504000,664000
Ethiopia,ETH,农业、林业和渔业，增加值(占GDP的%),..,..,..,..,..,..,..,..,..,..,54.73913635,53.25650967,54.37709178,47.89825837,52.57844809,50.98636635,49.12476973,48.59305386,48.39091425,49.49124803,58.66606232,63.83133629,59.94529819,52.69945117,51.92470392,51.16536843,54.02898929,49.06190786,45.48546315,44.66601795,42.34057112,38.69237169,37.28505541,38.67975495,41.17449856,42.52417012,42.26501219,45.18455837,45.88269426,41.44682007,41.24996386,44.33094275,41.23950553,38.52044969,36.05697539,34.6988796,33.77928067,31.11192916,33.521072,35.45140633
Ethiopia,ETH,总水资源生产率(恒定值2015年每立方米总淡水采出量的GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.432481155,..,..,..,..,3.506867398,..,..,..,..,5.013835106,..,..,..,..,7.341848629,..,..,..
Ethiopia,ETH,高技术出口(当前美元),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8353730,6989320,9180497,5739492,8248204,5593277,24227832,15626131,10502625,7925746,9903646,44073889,43185594
Ethiopia,ETH,使用互联网的个人(占人口的百分比),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,1.75E-05,0.001703448,0.00496672,0.009663517,0.012541599,0.015263767,0.037162381,0.072402262,0.105811659,0.155334521,0.219659819,0.310592657,0.37,0.45,0.54,0.75,1.1,2.9,4.6,7.7,13.85517556,15.36692386,18.61805145,22,25,..
Ethiopia,ETH,科技期刊文章,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,162.04,169.68,201.12,210.33,212.02,223.04,277.3,336.85,362.02,414.53,446.26,505.4,649.65,787.09,1026.77,1041.68,1172.08,1657.99,1994.44,..,..
Ethiopia,ETH,森林面积(占土地面积的%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.5363851,18.46721163,18.39803815,19.0395,18.9665,18.8935,18.8205,18.7475,18.6745,18.6015,18.5285,18.4555,18.3825,18.3095,16.14900918,16.08360407,16.01901197,15.95475311,15.89032501,15.82569664,15.76129886,15.69728395,15.63261905,15.56793063,15.50310992,15.43780939,15.37274233,15.30842662,15.24350842,15.17886663,15.11422483
Ethiopia,ETH,耕地面积(占土地面积的百分比),11.59854678,11.80744777,11.80744777,11.80744777,11.80744777,11.80744777,11.83469573,11.86194369,11.90281562,11.80744777,11.62579473,11.44414169,11.26248865,10.89918256,10.76294278,10.53587648,10.26339691,10.08174387,9.900090827,9.763851045,9.673024523,9.673024523,10,9.932,9.94,9.927,9.9,9.95,10,10,9.9084,9.853,10.928,10.94872094,11.35464283,11.86206486,12.43084913,12.04846957,12.35133127,12.89790252,13.45473891,13.59003948,13.70069995,13.81124167,13.92134692,14.03165087,14.14104563,14.33365307,..,..
Ethiopia,ETH,农业用地(占土地面积的百分比),53.89645777,54.06902816,54.0236149,53.97820163,53.93278837,53.88737511,53.86920981,53.85013624,53.83923706,53.69209809,53.46049046,53.22888283,52.99545867,52.57947321,52.39782016,52.12079927,51.79836512,51.56675749,51.33514986,51.1462307,51.00635786,50.9582198,30.54,30.472,30.5,30.5,30.492,30.508,30.676,30.662,30.6054,30.498,31.607,29.31200356,29.74450654,30.30068659,31.06118357,30.56216597,30.98016378,31.59875424,32.16873877,32.31287375,32.49964369,32.68613299,32.87159334,33.0575281,33.24250853,33.56325769,..,..
Eritrea,ERI,电力供应(占人口百分比),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.9,24.75544739,25.8746109,26.9896946,28.09993553,29.20424271,30.30143547,32.2,32.46978378,33.53858566,34.5957222,35.64373016,36.68868637,37.73682404,38.79438782,39.86760712,40.96271896,42.0842514,43.22989655,44.3956337,45.57744598,46.77131271,47.9732132,49.17913818,50.38573074,..
Eritrea,ERI,谷物产量(每公顷公斤),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,256.6,767,416,264.9,265.5,959.7,746.6,377.2,637.1,158.2,261,275.3,758.2,798.5,938.5,252.2,500.1,511.7,649.1,689.4,669.8,666.1,642,642.8,644.5,652.4,..,..
Eritrea,ERI,GDP (美元）,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,477101651.6,467872714.8,531688311.7,578015625,693535954.2,686490090.1,745526154.9,688921325.7,706370815.6,752368495.5,729321366.7,870247703.2,1109054005,1098425901,1211161880,1317974491,1380188800,1856695551,1589515447,2065001626,..,..,..,..,..,..,..,..,..
Eritrea,ERI,年淡水取水量，总计(亿立方米),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4977,..,..,..,..,0.582,..,..,..,..,0.582,..,..,..,..,0.582,..,..,..
Eritrea,ERI,总人口,1347180,1384789,1423749,1463986,1505438,1547978,1591622,1636771,1683932,1733423,1784557,1836825,1890556,1946299,2003942,2064803,2127421,2185607,2231144,2258649,2266356,2257593,2238631,2218436,2204227,2196467,2195192,2206439,2237412,2292413,2374721,2481059,2600972,2719809,2826653,2918209,2996540,3062782,3119920,3170437,3213969,..,..,..,..,..,..,..,..,..
Eritrea,ERI,温室气体排放总量(二氧化碳当量kt),2934.123,2871.7766,2919.6667,2868.3485,2805.2327,2809.2898,2856.1121,2872.3434,2916.0853,2974.4804,2972.4192,2972.7117,3041.2568,2949.3716,3016.3538,3160.371,3097.8786,3131.5131,3255.0843,3690,4220,5260,5360,6060,6670,7180,7650,7660,7800,7870,7450,7240,7240,7160,7020,6880,7310,7350,7490,7500,7620,7530,7420,7300,7140,7250,7340,7480,..,..
