GlobalID,Detection Date,Lab Status,Submission Date,Latitude,Longitude
{221166E5-3E31-4969-A7E5-0613842817D1},2020-08-08 00:00:00,Negative ID,2020-08-09,47.587214,-122.377854
{68AF7401-A779-4E6B-B1C3-BC9E878C31EA},2020-08-09 00:00:00,Negative ID,2020-08-09,47.258662,-122.449858
{76C43E30-D8A6-451E-8429-B680EEB9108A},2020-07-27 00:00:00,Negative ID,2020-08-09,47.525956,-122.379742
{F76F53CC-3C01-477E-A35F-C4F7BF42D9C0},2020-08-07 00:00:00,Negative ID,2020-08-09,47.513658,-122.109053
{E08E2EEB-C210-4E04-AF59-48341505DFAC},2020-08-09 00:00:00,Negative ID,2020-08-09,47.654603,-122.090917
{73D32694-7E0B-47A2-8AD8-0289DF4EB8DB},2020-08-09 00:00:00,Negative ID,2020-08-09,47.497654,-122.362966
{546FCACB-96CE-4BB3-B1B9-1A266BF29A39},2020-08-09 00:00:00,Negative ID,2020-08-09,47.879423,-122.257014
{C45A41B1-9564-4CA0-B855-31472E3D87DD},2020-08-09 00:00:00,Negative ID,2020-08-09,47.284355,-122.388949
{6C2D92C2-A16A-4352-8341-EABC01CB103C},2020-08-09 00:00:00,Negative ID,2020-08-09,47.391478,-122.479594
{A2604750-63FB-4192-9025-10B4C4907088},2020-08-09 00:00:00,Negative ID,2020-08-09,47.766575,-122.090517
{66F258EC-7711-4F86-B89C-78242CB22288},2020-08-09 00:00:00,Negative ID,2020-08-09,47.691465,-122.334141
{9AC724B9-EA8D-4D1F-8C2B-B7ADFCF369E6},2020-08-09 00:00:00,Negative ID,2020-08-09,47.30151,-122.3303
{C67ECB25-EB22-415D-ABE4-9EBFAE26B411},2020-08-09 00:00:00,Negative ID,2020-08-09,47.638016,-122.352806
{B0803D65-9EF9-400D-87A2-13F6C135B57E},2020-08-09 00:00:00,Negative ID,2020-08-09,47.679144,-122.364818
{CEBBEE70-E2E7-4AFC-B87F-11ED41FADEE4},2020-08-09 00:00:00,Negative ID,2020-08-09,47.675681,-122.395039
{AAB5CD6C-9BDE-4165-BE2A-94906E085CD1},2020-08-09 00:00:00,Negative ID,2020-08-09,47.861488,-122.273123
{D8DC107E-7A01-420A-999D-A4CA3DC5F0F0},2020-08-09 00:00:00,Negative ID,2020-08-09,47.756137,-122.21681
{63E47AB3-1E17-4415-AA7C-2D546A981D1D},2020-08-09 00:00:00,Negative ID,2020-08-09,47.751313,-122.295959
{DF55B773-1C52-403A-ADF0-46741EFEF75B},2020-08-09 00:00:00,Negative ID,2020-08-09,47.748389,-122.564042
{E8FBFBE4-B2EA-49EB-A209-FCE0A7D35871},2020-08-09 00:00:00,Negative ID,2020-08-09,47.227802,-122.200413
{9825CB26-59FC-4C48-8FDD-D3D7D6B77FD7},2020-08-10 00:00:00,Negative ID,2020-08-10,47.437947,-119.159501
{0FBB805F-407F-449D-97AB-DFB4AC906B72},2020-08-10 00:00:00,Negative ID,2020-08-10,47.67597,-122.38591
{AC552AF0-ADC5-45E0-B530-F73C491B81A4},2020-08-10 00:00:00,Negative ID,2020-08-10,48.25431,-121.60421
{16845052-9278-4CF9-8277-C637B6DB78FE},2020-08-10 00:00:00,Negative ID,2020-08-10,45.9378,-119.6031
{49910746-02C4-4143-98EE-D33BF7333C5C},2020-08-10 00:00:00,Negative ID,2020-08-10,46.76513,-119.93474
{8A93E224-CEA6-45CE-9052-5B1C21758AB8},2020-08-10 00:00:00,Negative ID,2020-08-10,46.212118,-119.253123
{41CFAA65-4E3E-4273-96B6-3E73E9CBE018},2020-08-10 00:00:00,Negative ID,2020-08-10,47.76405,-122.3103
{5F2DFE05-F0EA-44B3-B12F-9CC32E0F557E},2020-08-10 00:00:00,Negative ID,2020-08-10,46.889229,-122.70419
{10392CC4-F929-4075-B603-B4F3A113F956},2020-08-07 00:00:00,Negative ID,2020-08-10,47.42348,-119.12316
{0951A935-C7AF-42AA-ADAF-3F920F14A1A4},2020-08-10 00:00:00,Negative ID,2020-08-10,48.4185,-122.307552
{6D01DA97-AAFD-48B9-9896-E751392D7969},2020-08-10 00:00:00,Negative ID,2020-08-10,47.672805,-122.379218
{10441A2E-9EF6-4388-A3BC-94192E39CA13},2020-08-10 00:00:00,Negative ID,2020-08-10,47.569312,-122.093983
{12920853-9A9E-44BB-858A-A3D0ABB25C96},2020-08-09 00:00:00,Negative ID,2020-08-10,47.456791,-122.161335
{D2A1EC12-6E42-4816-BAE2-E1A6AD7E87E8},2020-07-31 00:00:00,Negative ID,2020-08-10,47.878306,-122.141791
{6BD40AEC-3E33-45DD-BD88-B1EFA96BFE08},2020-08-10 00:00:00,Negative ID,2020-08-10,47.88917,-122.28897
{B2156552-523B-454F-86D7-17957370C6F1},2020-08-10 00:00:00,Negative ID,2020-08-10,47.920504,-122.077942
{7559C4F3-B017-4E5B-A8DC-2BDFC4E867A3},2020-08-10 00:00:00,Negative ID,2020-08-10,47.428576,-122.065903
{74CCB795-6540-41FE-A255-592DFB1E08DC},2020-08-10 00:00:00,Negative ID,2020-08-10,47.282048,-122.402385
{1C42182E-45D9-4F70-8E20-46494680E516},2020-08-10 00:00:00,Negative ID,2020-08-10,47.412128,-122.173796
{7A34C414-B4ED-4A74-A7F9-198C7073363D},2020-08-10 00:00:00,Negative ID,2020-08-10,48.744859,-122.434583
{B9D2C603-D104-405C-9000-6A5868D7D958},2020-08-05 00:00:00,Negative ID,2020-08-10,47.05101,-120.59152
{A09E5D1A-E803-4A2F-8D5A-08C9B774AF62},2020-08-10 00:00:00,Negative ID,2020-08-10,47.635648,-122.043431
{20A89C49-93BD-4C78-BE21-B95957AE5784},2020-08-10 00:00:00,Negative ID,2020-08-10,47.291743,-122.366477
{DAA552B9-E609-49BD-BCB5-595E82FEBE7F},2020-08-11 00:00:00,Negative ID,2020-08-11,47.53243,-121.861764
{C67F4D4E-6EEC-429B-A878-66F74CAE4987},2020-08-11 00:00:00,Negative ID,2020-08-11,46.212159,-119.253009
{84E4D09C-DC0B-41F0-B274-A8BC16092622},2020-08-10 00:00:00,Negative ID,2020-08-11,46.212136,-119.253094
{0A781893-57D9-466A-9915-EB396D7D637E},2020-08-11 00:00:00,Negative ID,2020-08-11,48.707562,-122.669735
{1EA3588A-5231-4DCB-934F-1143D2912800},2020-08-11 00:00:00,Negative ID,2020-08-11,47.36229,-122.111605
{391081F8-A4D2-40EF-9887-5BEC61240D17},2020-08-10 00:00:00,Negative ID,2020-08-11,47.58693,-119.39452
{BBF6B6B2-24EB-469B-A4FD-58932AE011F5},2020-08-10 00:00:00,Negative ID,2020-08-11,47.25513,-122.44164
{4AF63DA9-DBFE-4546-B22D-B98F3AC685FD},2020-08-11 00:00:00,Negative ID,2020-08-11,47.851192,-122.303044
{986643BF-DAA7-4622-9B3C-55663068A248},2020-08-10 00:00:00,Negative ID,2020-08-11,47.17303,-122.59802
{2B8EA6CC-3EF8-4BE2-9EB1-A731ACD8994A},2020-08-11 00:00:00,Negative ID,2020-08-11,47.25513,-122.44164
{E39F2873-16E9-4008-B0E7-6B975B56B339},2020-08-11 00:00:00,Negative ID,2020-08-11,47.280213,-122.482444
{B1A6FC81-EFC5-44D6-B718-7CE1BC61D487},2020-08-11 00:00:00,Negative ID,2020-08-11,47.878588,-122.007268
{64B83B15-6749-495E-B342-1DDC4B566E83},2020-07-22 00:00:00,Negative ID,2020-08-11,47.006621,-122.316708
{3FD18020-3908-462A-81C1-3804D9EABCED},2020-08-11 00:00:00,Negative ID,2020-08-11,47.554087,-122.396227
{76322C7D-694B-464B-8E61-4206DB84BAFD},2020-08-11 00:00:00,Negative ID,2020-08-11,47.584006,-122.30825
{1F4F0C7A-937E-4FA6-84E3-9CDF4E9392A8},2020-08-11 00:00:00,Negative ID,2020-08-11,47.497672,-122.114651
{37DFB611-F6FC-4C87-BAC7-B04F8BF03304},2020-08-12 00:00:00,Negative ID,2020-08-12,48.8312,-122.47601
{AFDAE8CB-0ADA-44FC-90ED-F8ACABCC25DF},2020-08-11 00:00:00,Negative ID,2020-08-12,47.697256,-122.307061
{322BF491-8020-4F4F-9851-C1C93F91C49D},2020-08-12 00:00:00,Negative ID,2020-08-12,47.11675,-119.27482
{033AE404-26AC-437A-809B-DD84E249D3DE},2020-08-12 00:00:00,Negative ID,2020-08-12,47.217854,-122.225826
{10F25D66-1FDF-40CD-8DB6-F571CFC2CFCB},2020-08-12 00:00:00,Negative ID,2020-08-12,47.637244,-122.410012
{9BDE63FD-2A9D-4C64-8E95-47A5B96F4403},2020-08-11 00:00:00,Negative ID,2020-08-12,47.037305,-122.84352
{DDCF7822-BD8D-40B5-8CEA-548FCB1640C8},2020-08-11 00:00:00,Negative ID,2020-08-12,47.727959,-122.040981
{69448F2A-B151-41A7-A30B-686C5370D128},2020-08-12 00:00:00,Negative ID,2020-08-12,48.943427,-122.463132
{23FEC58E-1008-40BC-8A51-21A9F07A30DD},2020-08-11 00:00:00,Negative ID,2020-08-12,47.661715,-122.320856
{80D703D1-F5B0-4D51-B729-ECB68EB70FBB},2020-08-12 00:00:00,Negative ID,2020-08-12,48.943427,-122.463132
{8E7BC31A-6010-499E-A64E-CB18B77E2169},2020-08-10 00:00:00,Negative ID,2020-08-12,47.277371,-122.493382
{3017F311-DCAB-44E9-A743-7C516AEF5DAA},2020-08-01 00:00:00,Negative ID,2020-08-12,47.872271,-121.902743
{CF38FF54-51E8-4305-9E5C-2CCFEAAC02C1},2020-08-03 00:00:00,Negative ID,2020-08-12,47.556403,-122.071584
{BA0D0979-81FF-4420-882E-064326D1540A},2020-08-12 00:00:00,Negative ID,2020-08-12,47.650257,-122.277191
{EBD3B92C-8D02-4C38-A7F9-48B21683BD3B},2020-08-12 00:00:00,Negative ID,2020-08-12,48.420608,-122.384699
{B1467052-520C-44D7-A476-6FE620B2C436},2020-08-11 00:00:00,Negative ID,2020-08-12,47.362899,-122.556274
{FD9973E3-92D4-4B53-B59C-2C2BD37477F2},2020-08-12 00:00:00,Negative ID,2020-08-12,47.271815,-122.459753
{44C7CC8B-6AC2-47E9-9BE1-A1B32242EBE8},2020-08-12 00:00:00,Negative ID,2020-08-12,45.729745,-122.602444
{3514B6CC-51C6-4B51-A6DA-C17A6C5E8095},2020-08-12 00:00:00,Negative ID,2020-08-12,47.694099,-122.401495
{30A4EDD4-0C0F-4C65-880A-059BE600671D},2020-08-12 00:00:00,Negative ID,2020-08-12,47.891121,-122.251039
{4E507089-3E28-4BC5-832C-DD4488584C3C},2020-08-12 00:00:00,Negative ID,2020-08-12,47.62587,-117.419195
{ACCE54BC-A412-40D8-8687-2889A14115FC},2020-08-12 00:00:00,Negative ID,2020-08-12,48.002611,-122.064496
{3D738465-9041-4F92-8538-1758F40897E1},2020-08-12 00:00:00,Negative ID,2020-08-12,48.845908,-122.588058
{A3E8DC0C-8AC9-4612-A3C2-8438D0A64595},2020-08-12 00:00:00,Negative ID,2020-08-12,47.609564,-122.143486
{8AE5FEE2-10DC-47EC-A6E7-C3D58A901CAA},2020-08-12 00:00:00,Negative ID,2020-08-12,46.577468,-120.358319
{2816A3B6-C5DA-495F-9D8F-83371273DB6A},2020-08-12 00:00:00,Negative ID,2020-08-12,47.619814,-122.325008
{CAD6DDA1-5B2F-423E-BB0D-343508B0D7B4},2020-08-12 00:00:00,Negative ID,2020-08-12,47.032456,-122.897768
{6D6A28B3-012A-4E75-90DD-AD4416E7FC08},2020-08-12 00:00:00,Negative ID,2020-08-12,47.394128,-122.300849
{13D471A5-CDF1-4851-89E6-A51976EE5893},2020-08-11 00:00:00,Negative ID,2020-08-12,46.81601,-123.09947
{66FD2221-3FAB-4D23-839E-8FB800290B3D},2020-08-12 00:00:00,Negative ID,2020-08-12,47.62984,-120.68945
{695D8051-1E22-47F1-8C61-B5A09B523D6E},2020-08-12 00:00:00,Negative ID,2020-08-12,45.606916,-122.567991
{692F7818-C5CE-41F4-AEF6-6D6A9C99674E},2020-08-12 00:00:00,Negative ID,2020-08-12,46.171165,-119.174761
{28809BE7-E827-47A8-9166-6A19F26DDF9A},2020-08-12 00:00:00,Negative ID,2020-08-12,47.664666,-122.36425
{F0B57E8E-D748-4FB6-8CF5-2EBC03260134},2020-08-12 00:00:00,Negative ID,2020-08-13,47.54409,-122.011459
{B6C128F3-A90B-4F27-AFAD-B7FFA8779604},2020-08-10 00:00:00,Negative ID,2020-08-13,47.27081,-122.300068
{10277FAB-91B2-449E-AA86-54894A412106},2020-08-13 00:00:00,Negative ID,2020-08-13,46.94239,-122.60735
{140D1306-EF8F-4607-8480-AA78362D1785},2020-07-27 00:00:00,Negative ID,2020-08-13,45.98977,-122.53664
{7776B014-88BA-44C2-A439-69694ED2D4AE},2020-08-12 00:00:00,Negative ID,2020-08-13,47.22693,-122.395053
{734D2367-9144-4FC0-AB22-4E5D676233ED},2020-08-05 00:00:00,Negative ID,2020-08-13,47.65726,-117.41228
{7108E8E0-83F1-45D1-B622-44356F06B509},2020-08-13 00:00:00,Negative ID,2020-08-13,45.782311,-122.4801
{0FCDD38C-8E3E-40DC-98D4-EFA121D84DCD},2020-08-13 00:00:00,Negative ID,2020-08-13,47.492816,-122.183427
{D2068A1A-C62C-4996-BF39-EC8C3485CFD6},2020-08-13 00:00:00,Negative ID,2020-08-13,47.640774,-117.381376
{172994EC-671C-4D6C-9987-805539FCB4A1},2020-08-11 00:00:00,Negative ID,2020-08-13,47.842001,-122.253013
{9C263654-AD7C-4328-B2D2-F5F5A295B0A6},2020-08-08 00:00:00,Negative ID,2020-08-13,47.52027,-122.529049
{CB395833-7160-443E-BA7E-C793716F0DFE},2020-08-13 00:00:00,Negative ID,2020-08-13,47.664138,-122.20587
{5369DF93-B762-441A-802C-DA536E130993},2020-08-13 00:00:00,Negative ID,2020-08-13,47.669707,-122.297995
{DF18928E-14C4-4640-9142-2F2470B543B6},2020-08-12 00:00:00,Negative ID,2020-08-13,48.06114,-122.1769
{20F5BA8F-A41D-4BD2-98D4-A3FEB1281BD2},2020-08-13 00:00:00,Negative ID,2020-08-13,47.999114,-122.205396
{60FA76FC-2401-4DDE-A12A-8028CC738755},2020-08-13 00:00:00,Negative ID,2020-08-13,47.53815,-120.28128
{3AF51B09-AD98-494B-B1C3-5360852D792E},2020-08-13 00:00:00,Negative ID,2020-08-13,47.96588,-122.39177
{47FAD5EE-F25A-41E0-8018-9283475BD90F},2020-08-13 00:00:00,Negative ID,2020-08-13,47.846311,-122.22616
{A38DDD69-88D0-4A40-ACA9-F7CBBA9BEB4D},2020-08-13 00:00:00,Negative ID,2020-08-13,48.10886,-122.7749
{CC313097-F172-4277-AE98-F2AE25AB54C2},2020-08-10 00:00:00,Negative ID,2020-08-13,47.564825,-122.109382
{317039A7-419F-41A1-B7FC-1E381386C2A1},2020-08-13 00:00:00,Negative ID,2020-08-13,47.944839,-122.214039
{1D573640-E9C9-4669-9910-CDF07282F8E1},2020-08-13 00:00:00,Negative ID,2020-08-13,47.363095,-122.471026
{BD0E5FCE-5268-48A9-A44E-254F61BA721C},2020-08-13 00:00:00,Negative ID,2020-08-13,46.380046,-117.037915
{4E5231B8-937C-4BEE-8228-5AA95BA276C6},2020-08-13 00:00:00,Negative ID,2020-08-13,47.574152,-122.044951
{A1FC8141-FB54-4B40-923E-61D726A01DF5},2020-08-13 00:00:00,Negative ID,2020-08-13,47.798966,-122.323773
{7E6A2B01-F82D-4E57-85F7-8F28D7640231},2020-08-13 00:00:00,Negative ID,2020-08-13,47.228265,-122.554547
{2F6CBFF7-7BD7-4571-9D1C-DB93ED833EFD},2020-08-13 00:00:00,Negative ID,2020-08-13,48.082453,-122.70972
{89506115-A139-4392-8B3E-FC13D89DAC95},2020-08-13 00:00:00,Negative ID,2020-08-13,47.085185,-120.67966
{9086A647-E4A9-4856-96AC-12B3BC614D84},2020-08-13 00:00:00,Negative ID,2020-08-13,47.211043,-122.205347
{3A42BF8A-5E04-4653-AA7D-7BB0D2EE4A83},2020-08-13 00:00:00,Negative ID,2020-08-13,47.851885,-121.995156
{F02E3824-67E1-4FEE-A48D-174A1C5A9CE8},2020-08-03 00:00:00,Negative ID,2020-08-13,47.696911,-122.314403
{B403DA52-326B-4B64-A0BD-9CD73FBA5486},2020-08-14 00:00:00,Negative ID,2020-08-14,48.527729,-122.209367
{AC04858E-0E1B-4990-937A-3270AFC5299A},2020-08-12 00:00:00,Negative ID,2020-08-14,47.568453,-122.648879
{EBF8F914-1D6C-4759-A855-66AB6F59535A},2020-08-14 00:00:00,Negative ID,2020-08-14,45.692328,-121.881868
{262B3086-B261-4076-A636-AA3EEC042100},2020-08-13 00:00:00,Negative ID,2020-08-14,47.344321,-122.315546
{C051051C-3286-4DA4-8C95-E2769E4F470C},2020-08-12 00:00:00,Negative ID,2020-08-14,48.57232,-123.08407
{73D302F1-DCA7-4460-B993-B4FE17A80325},2020-08-14 00:00:00,Negative ID,2020-08-14,47.755409,-122.231262
{544619C6-2609-42DB-AFC6-0462386E1B18},2020-08-14 00:00:00,Negative ID,2020-08-14,47.534107,-122.370909
{557A0F52-F0AB-41CB-AA82-E99240BCD9FF},2020-08-14 00:00:00,Negative ID,2020-08-14,48.636952,-122.911677
{564C53EC-4EF7-4C7D-A6AE-5CB21271600A},2020-08-13 00:00:00,Negative ID,2020-08-14,47.57192,-122.65223
{6A9C07E1-4CA7-40B8-8748-C51B1C67E716},2020-08-14 00:00:00,Negative ID,2020-08-14,47.074315,-122.205538
{A4FAC8DE-A158-4E15-982F-DE4D44C2564D},2020-08-05 00:00:00,Negative ID,2020-08-14,46.169802,-119.302569
{49F2F400-C966-4CA3-9B3E-589B7B6A1DFB},2020-08-14 00:00:00,Negative ID,2020-08-14,47.241135,-122.434462
{97199785-3A11-4E81-8474-160E04E548CC},2020-08-14 00:00:00,Negative ID,2020-08-14,47.19567,-122.28768
{5B22056B-0B1D-4CBF-AE32-D2459C595948},2020-08-14 00:00:00,Negative ID,2020-08-14,47.351804,-122.273012
{17CD61F0-9618-4E7D-A998-ADF95A1C9C74},2020-08-08 00:00:00,Negative ID,2020-08-14,47.272525,-122.529696
{CCC8EEE1-0559-4DC0-B0D2-AF9E698B6761},2020-08-14 00:00:00,Negative ID,2020-08-14,47.62653,-122.091267
{F9AEF090-DDCD-477D-AB15-CEDDD70C5474},2020-08-14 00:00:00,Negative ID,2020-08-14,47.222461,-122.972161
{6155BCAE-50D2-4924-A2A5-E2FD15805B49},2020-08-14 00:00:00,Negative ID,2020-08-14,47.75634,-122.20198
{F901B63C-873A-403D-95FE-F331A43EC2F3},2020-07-27 00:00:00,Negative ID,2020-08-14,47.836278,-120.053487
{656CFD0F-3F11-4741-BB65-484F983DD4E2},2020-08-14 00:00:00,Negative ID,2020-08-14,47.524515,-122.348546
{D613377D-BCED-413D-A833-136EE0166E3C},2020-08-14 00:00:00,Negative ID,2020-08-14,45.762988,-122.661264
{B16276DE-ACE4-4BE0-9574-D1FFA217FEC6},2020-07-25 00:00:00,Negative ID,2020-08-14,47.884965,-122.185653
{3174EC78-82B7-4379-A024-433373B9F851},2020-08-15 00:00:00,Negative ID,2020-08-15,47.670073,-122.305275
{3DB46536-3B2C-4FB3-B249-7F9A2F6F42D8},2020-08-15 00:00:00,Negative ID,2020-08-15,48.725967,-122.334018
{1FAA08F8-0973-40DF-89BE-D22E76D09028},2020-08-15 00:00:00,Negative ID,2020-08-15,48.576246,-122.331862
{663FD65F-54FA-43DE-BC9B-C5935738136D},2020-08-15 00:00:00,Negative ID,2020-08-15,47.195889,-122.368908
{CC2FC52F-B0B2-42B8-8CC1-13A27F27DF3B},2020-08-15 00:00:00,Negative ID,2020-08-15,45.627864,-122.547672
{1661E67B-DBE7-4CC3-BB5A-040D9E5EE633},2020-08-15 00:00:00,Negative ID,2020-08-15,47.322074,-122.387454
{82D4D000-8F4C-4899-99EC-EDED40F60697},2020-08-15 00:00:00,Negative ID,2020-08-15,47.986317,-122.191838
{730C3CF0-B6C8-4C73-9D60-6AD831ABEC44},2020-08-15 00:00:00,Negative ID,2020-08-15,48.06603,-122.115768
{C4C13759-72D6-491F-8163-2CB65D3837ED},2020-08-15 00:00:00,Negative ID,2020-08-15,47.73651,-122.323349
{5CFBD7C0-9B7B-4B75-A6A4-D49388CCF202},2020-08-15 00:00:00,Negative ID,2020-08-15,48.067738,-122.161194
{2BA72D74-7C9F-48C6-BAE5-7E5E47674D99},2020-08-15 00:00:00,Negative ID,2020-08-15,47.261364,-122.45306
{ACE5F322-D3D0-4D4A-AADD-D91F2CEAA97F},2020-08-15 00:00:00,Negative ID,2020-08-15,46.024049,-122.83074
{5A65C0E3-3061-4405-BF23-D996E3F3FD43},2020-08-15 00:00:00,Negative ID,2020-08-15,48.264336,-121.95355
{B2E72208-3056-4DF2-A3E1-1FD2232FABA4},2020-08-15 00:00:00,Negative ID,2020-08-15,48.950915,-122.468937
{7DCD1C7F-6922-47B1-BCA8-2FBA6A1FC36C},2020-08-15 00:00:00,Negative ID,2020-08-15,47.525074,-122.225477
{D80CCFE2-C003-4F83-9F77-1949C0A177C1},2020-08-15 00:00:00,Negative ID,2020-08-15,47.240623,-122.445883
{10976631-B8B7-48DD-BD6E-965275B7808E},2020-08-15 00:00:00,Negative ID,2020-08-15,47.671153,-122.261804
{3C1C416E-55DE-4C0E-B527-525A70C15FA2},2020-08-14 00:00:00,Negative ID,2020-08-15,47.170143,-122.527316
{4467FFF9-D651-410D-A21E-3E1C05B3D43B},2020-08-15 00:00:00,Negative ID,2020-08-15,47.865989,-121.811979
{39B67E17-9BF8-4B8D-8DFB-7033473FEFF0},2020-08-15 00:00:00,Negative ID,2020-08-15,47.483482,-122.084549
{957B2A1D-5004-40A3-ACDA-144753CC9455},2020-08-15 00:00:00,Negative ID,2020-08-15,48.788117,-122.504414
{5212250A-C85C-498A-9530-35C3765AEC80},2020-08-15 00:00:00,Negative ID,2020-08-15,47.742547,-121.980744
{C6B6DB52-ECA0-46BF-A6F2-EC4EDED2F67C},2020-08-15 00:00:00,Negative ID,2020-08-15,47.974272,-122.09132
{741614B9-D476-4654-A420-F89C3EFE48A6},2020-08-16 00:00:00,Negative ID,2020-08-16,47.50172,-123.06587
{197BE702-B143-43A0-8E9D-D2368482B9EC},2020-08-16 00:00:00,Negative ID,2020-08-16,47.263267,-122.257021
{937FBABB-6211-4AD5-918F-D6FF9AD567EB},2020-08-15 00:00:00,Negative ID,2020-08-16,45.795906,-122.728302
{EEAF7538-EF80-42AD-9DFD-0ECDE3926053},2020-08-15 00:00:00,Negative ID,2020-08-16,47.43178,-121.30065
{EB9895A6-EA2E-42A8-B8AE-4925641504DD},2020-08-10 00:00:00,Negative ID,2020-08-16,48.011064,-122.106067
{DF6A83CD-1AEB-48C2-ABB8-74D04533EFC6},2020-08-16 00:00:00,Negative ID,2020-08-16,47.212509,-122.259812
{987463B4-A9CC-48BD-B04B-4651CB1051F0},2020-08-16 00:00:00,Negative ID,2020-08-16,47.737796,-121.981075
{7591263D-938F-4D87-A8E8-5D31C43329FD},2020-08-16 00:00:00,Negative ID,2020-08-16,47.8484,-122.098806
{CD55241E-3EE4-44DD-911D-2ABE072F6687},2020-08-16 00:00:00,Negative ID,2020-08-16,47.72082,-122.368878
{8832B16E-64E5-4A55-BD0B-35656703D810},2020-08-15 00:00:00,Negative ID,2020-08-16,47.61002,-122.18791
{B9706679-E317-4DE9-9FE6-2840F2103A41},2020-08-15 00:00:00,Negative ID,2020-08-16,48.040281,-122.594397
{3354C32F-FD5A-4118-857C-077137186A21},2020-08-16 00:00:00,Negative ID,2020-08-16,47.652576,-121.906298
{A79EB53E-66D4-4CA5-B431-4C8C861EFB2A},2020-08-16 00:00:00,Negative ID,2020-08-16,47.594579,-122.288212
{82EC4788-7493-4775-A193-E1194A09C5F1},2020-08-16 00:00:00,Negative ID,2020-08-16,47.393992,-122.465858
{8A512790-6183-4816-A294-B6ED485436E5},2020-08-16 00:00:00,Negative ID,2020-08-16,47.22882,-122.41831
{D4F02031-EE39-490E-AFE4-1BD366647A76},2020-08-16 00:00:00,Negative ID,2020-08-16,47.578606,-117.445295
{92E783E4-F83F-470E-8E81-BAFF60E29F6B},2020-08-17 00:00:00,Negative ID,2020-08-17,47.61373,-122.044051
{4939174B-5F4F-447C-83CC-FE0F1C18F120},2020-08-17 00:00:00,Negative ID,2020-08-17,47.553842,-122.191002
{C921B648-922B-46A7-92BE-2DF0D3EB3116},2020-08-17 00:00:00,Negative ID,2020-08-17,46.98543,-123.63237
{7AE5814E-47CA-4811-AEA3-2F72C9305194},2020-08-16 00:00:00,Negative ID,2020-08-17,48.960013,-122.406565
{5AC0C4C7-86C2-4790-8A1D-5497101DE94B},2020-08-17 00:00:00,Negative ID,2020-08-17,45.597631,-122.520876
{FA833453-6D72-4AD6-9173-6409A0850858},2020-08-16 00:00:00,Negative ID,2020-08-17,47.91961,-122.303363
{33FB0648-5CB7-4E40-BA53-A7A301212AA9},2020-08-16 00:00:00,Negative ID,2020-08-17,47.670201,-122.401749
{37D68345-420C-465E-AADA-7FE5F034C73F},2020-08-17 00:00:00,Negative ID,2020-08-17,47.259276,-122.341113
{33F41629-668E-4036-B771-5BEF2F40A6D7},2020-08-17 00:00:00,Negative ID,2020-08-17,48.477648,-122.166015
{0F7F394A-0058-4B6C-AE09-C573A23FF18D},2020-08-16 00:00:00,Negative ID,2020-08-17,47.531715,-121.876986
{6A359DE6-5D02-40B4-9320-EFC390F30418},2020-08-15 00:00:00,Negative ID,2020-08-17,46.902162,-123.026266
{DBBB43FD-001D-48AB-8658-D5A7ED7F5850},2020-08-17 00:00:00,Negative ID,2020-08-17,47.957639,-122.243853
{CA1D0673-1851-4054-B02E-20FAADAD2345},2020-08-17 00:00:00,Negative ID,2020-08-17,47.996472,-122.087533
{E2811A80-AA8E-4196-B42E-376B38C50466},2020-08-16 00:00:00,Negative ID,2020-08-17,46.74623,-121.706204
{054CA377-72E3-4E41-820D-FF7599563E23},2020-08-17 00:00:00,Negative ID,2020-08-17,47.550761,-122.359408
{DCB42E56-AA56-4934-B078-D2F4E9343F07},2020-08-17 00:00:00,Negative ID,2020-08-17,47.300559,-123.09292
{CC4CFC1F-352E-49C3-9F37-889386EDCCDD},2020-08-17 00:00:00,Negative ID,2020-08-17,45.93864,-122.67643
{0A9CFD94-1FD8-473C-8101-E042DDE226AE},2020-08-17 00:00:00,Negative ID,2020-08-17,47.39393,-122.04526
{C5709135-AFED-4DDF-9616-560CEAB24E65},2020-08-17 00:00:00,Negative ID,2020-08-17,46.16311,-122.85295
{1D1A0746-7AB2-4D56-956C-199CB2755CF8},2020-08-17 00:00:00,Negative ID,2020-08-17,47.281384,-123.482566
{487C21E9-4ED2-4E9D-8907-8F4A1B728333},2020-08-17 00:00:00,Negative ID,2020-08-17,47.2207,-122.851579
{7C64F719-C3F1-44AB-95F5-DBA54FC8FF73},2020-08-17 00:00:00,Negative ID,2020-08-17,47.926549,-122.23088
{E9C14036-DE2C-43AB-8BF8-E15D7C6F1B35},2020-08-17 00:00:00,Negative ID,2020-08-18,47.829886,-122.11427
{52ECCD0D-626A-421D-98FA-E393988FDA9D},2020-08-17 00:00:00,Negative ID,2020-08-18,47.664108,-122.397019
{FD8BBC7B-46F2-4021-8026-8373C83C9EAF},2020-08-01 00:00:00,Negative ID,2020-08-18,48.20288,-122.12875
{35264281-4611-4DCB-8C4C-93AE0E513D69},2020-08-18 00:00:00,Negative ID,2020-08-18,47.218242,-122.528308
{A3C5CE1D-F529-4741-8E1F-206222BA39F1},2020-08-16 00:00:00,Negative ID,2020-08-18,47.738025,-122.323961
{0907B390-716B-467E-BE13-A358C15587F9},2020-08-18 00:00:00,Negative ID,2020-08-18,47.808685,-122.574646
