,Date,Value,High,Low,TR,ATR,Unit,upper_bound,lower_bound,Value Shift
451,2018-06-26,1260.3,1285.25,1266.15,19.09999999999991,20.315184776090582,0.49224263083096514,1305.35,1266.15,1268.7
452,2018-06-27,1254.6,1281.55,1260.3,21.25,20.36192553728605,0.49111268881169157,1305.35,1266.15,1260.3
453,2018-06-28,1251.55,1276.15,1254.6,21.550000000000182,20.421329260421757,0.4896840882626008,1305.35,1260.3,1254.6
454,2018-06-29,1250.45,1274.2,1251.55,22.65000000000009,20.53276279740067,0.48702651945435915,1305.35,1254.6,1251.55
455,2018-07-02,1247.8,1269.15,1250.45,18.700000000000045,20.44112465753064,0.48920987311311837,1302.75,1251.55,1250.45
456,2018-07-03,1251.75,1269.15,1247.8,21.350000000000136,20.486568424654116,0.48812469676306147,1302.75,1250.45,1247.8
457,2018-07-04,1255.65,1268.7,1247.8,20.90000000000009,20.507240003421416,0.4876326603839232,1302.75,1247.8,1251.75
458,2018-07-05,1255.5,1260.3,1247.8,12.5,20.106878003250344,0.49734225265520915,1302.75,1247.8,1255.65
459,2018-07-06,1255.35,1255.65,1247.8,7.850000000000136,19.494034103087834,0.5129774549032933,1302.75,1247.8,1255.5
460,2018-07-09,1262.05,1255.65,1247.8,7.850000000000136,18.91183239793345,0.5287694914794575,1302.75,1247.8,1255.35
461,2018-07-10,1254.0,1262.05,1247.8,14.25,18.678740778036776,0.5353679950287873,1302.75,1247.8,1262.05
462,2018-07-11,1251.4,1262.05,1247.8,14.25,18.457303739134936,0.5417909431049264,1302.75,1247.8,1254.0
463,2018-07-12,1245.9,1262.05,1251.4,10.649999999999864,18.066938552178183,0.5534972054684042,1302.75,1247.8,1251.4
464,2018-07-13,1241.7,1262.05,1245.9,16.149999999999864,17.971091624569265,0.5564492246162972,1302.75,1247.8,1245.9
465,2018-07-16,1241.1,1262.05,1241.7,20.34999999999991,18.090037043340796,0.5527904656049969,1285.25,1245.9,1241.7
466,2018-07-17,1232.8,1262.05,1241.1,20.950000000000045,18.23303519117376,0.5484550375266536,1281.55,1241.7,1241.1
467,2018-07-18,1224.5,1262.05,1232.8,29.25,18.78388343161507,0.5323712764938183,1276.15,1241.1,1232.8
468,2018-07-19,1217.55,1254.0,1224.5,29.5,19.319689260034316,0.517606668792883,1274.2,1232.8,1224.5
469,2018-07-20,1228.75,1251.4,1217.55,33.850000000000136,20.04620479703261,0.4988475425273654,1269.15,1224.5,1217.55
470,2018-07-23,1224.95,1245.9,1217.55,28.350000000000136,20.461394557180984,0.48872524167667114,1269.15,1217.55,1228.75
471,2018-07-24,1228.35,1241.7,1217.55,24.15000000000009,20.64582482932194,0.4843594326053587,1268.7,1217.55,1224.95
472,2018-07-25,1231.5,1241.1,1217.55,23.549999999999955,20.79103358785584,0.48097656894946567,1262.05,1217.55,1228.35
473,2018-07-26,1228.25,1232.8,1217.55,15.25,20.513981908463045,0.48747240026932553,1262.05,1217.55,1231.5
474,2018-07-27,1223.95,1231.5,1217.55,13.950000000000045,20.185782813039896,0.49539817665827945,1262.05,1217.55,1228.25
475,2018-07-30,1223.8,1231.5,1217.55,13.950000000000045,19.873993672387904,0.5031701310186881,1262.05,1217.55,1223.95
476,2018-07-31,1220.95,1231.5,1223.8,7.7000000000000455,19.265293988768512,0.5190681235297996,1262.05,1217.55,1223.8
477,2018-08-01,1219.0,1231.5,1220.95,10.549999999999955,18.829529289330086,0.5310807214743591,1262.05,1217.55,1220.95
478,2018-08-02,1215.45,1231.5,1219.0,12.5,18.513052824863582,0.5401594266813576,1262.05,1217.55,1219.0
479,2018-08-03,1216.3,1231.5,1215.45,16.049999999999955,18.3899001836204,0.5437767415892145,1262.05,1217.55,1215.45
480,2018-08-06,1209.65,1228.25,1215.45,12.799999999999955,18.11040517443938,0.5521687617521543,1262.05,1215.45,1216.3
481,2018-08-07,1212.35,1223.95,1209.65,14.299999999999955,17.919884915717407,0.558039298077694,1262.05,1215.45,1209.65
482,2018-08-08,1209.55,1223.8,1209.65,14.149999999999864,17.731390669931532,0.5639715567802451,1254.0,1209.65,1212.35
483,2018-08-09,1214.35,1220.95,1209.55,11.400000000000091,17.41482113643496,0.5742235261364924,1251.4,1209.65,1209.55
484,2018-08-10,1214.4,1219.0,1209.55,9.450000000000045,17.016580079613213,0.5876621479295092,1245.9,1209.55,1214.35
485,2018-08-13,1200.35,1216.3,1209.55,6.75,16.503251075632555,0.6059412145019861,1241.7,1209.55,1214.4
486,2018-08-14,1197.0,1216.3,1200.35,15.950000000000045,16.47558852185093,0.606958591296292,1241.1,1209.55,1200.35
487,2018-08-15,1182.0,1214.4,1197.0,17.40000000000009,16.52180909575839,0.605260594771506,1232.8,1200.35,1197.0
488,2018-08-16,1180.4,1214.4,1182.0,32.40000000000009,17.315718640970474,0.5775099611712992,1231.5,1197.0,1182.0
489,2018-08-17,1178.4,1214.4,1180.4,34.0,18.14993270892195,0.5509662300336964,1231.5,1182.0,1180.4
490,2018-08-20,1184.35,1214.4,1178.4,36.0,19.04243607347585,0.5251428946073222,1231.5,1180.4,1178.4
491,2018-08-21,1190.95,1214.4,1178.4,36.0,19.890314269802058,0.5027572648855647,1231.5,1178.4,1184.35
492,2018-08-22,1196.65,1200.35,1178.4,21.949999999999818,19.99329855631195,0.5001675922477018,1231.5,1178.4,1190.95
493,2018-08-23,1192.35,1197.0,1178.4,18.59999999999991,19.923633628496347,0.5019164770073474,1231.5,1178.4,1196.65
494,2018-08-24,1197.7,1196.65,1178.4,18.25,19.83995194707153,0.5040334788449953,1228.25,1178.4,1192.35
495,2018-08-28,1212.25,1197.7,1178.4,19.299999999999955,19.81295434971795,0.5047202867119288,1223.95,1178.4,1197.7
496,2018-08-29,1204.2,1212.25,1178.4,33.84999999999991,20.514806632232045,0.4874528032006112,1223.8,1178.4,1212.25
497,2018-08-30,1197.3,1212.25,1184.35,27.90000000000009,20.884066300620447,0.47883395197337164,1220.95,1178.4,1204.2
498,2018-08-31,1202.45,1212.25,1190.95,21.299999999999955,20.90486298558942,0.4783575958806049,1219.0,1178.4,1197.3
499,2018-09-03,1200.05,1212.25,1192.35,19.90000000000009,20.854619836309954,0.4795100595691038,1216.3,1178.4,1202.45
500,2018-09-04,1190.85,1212.25,1192.35,19.90000000000009,20.80688884449446,0.48061005538778656,1216.3,1178.4,1200.05
501,2018-09-05,1196.7,1212.25,1190.85,21.40000000000009,20.83654440226974,0.4799260283730489,1214.4,1184.35,1190.85
502,2018-09-06,1205.15,1212.25,1190.85,21.40000000000009,20.86471718215626,0.4792780037561263,1214.4,1190.85,1196.7
503,2018-09-07,1198.9,1205.15,1190.85,14.300000000000182,20.536481323048456,0.48693833391881125,1214.4,1190.85,1205.15
504,2018-09-10,1196.6,1205.15,1190.85,14.300000000000182,20.224657256896045,0.4944459563877296,1214.4,1190.85,1198.9
505,2018-09-11,1189.85,1205.15,1190.85,14.300000000000182,19.92842439405125,0.5017958169831558,1214.4,1190.85,1196.6
506,2018-09-12,1195.6,1205.15,1189.85,15.300000000000182,19.697003174348698,0.5076914448093782,1212.25,1190.85,1189.85
507,2018-09-13,1209.8,1205.15,1189.85,15.300000000000182,19.47715301563127,0.51342205875646,1212.25,1189.85,1195.6
508,2018-09-14,1201.95,1209.8,1189.85,19.950000000000045,19.500795364849708,0.512799596780809,1212.25,1189.85,1209.8
509,2018-09-17,1201.9,1209.8,1189.85,19.950000000000045,19.523255596607225,0.5122096543026262,1212.25,1189.85,1201.95
510,2018-09-18,1200.2,1209.8,1189.85,19.950000000000045,19.544592816776866,0.5116504648495981,1212.25,1189.85,1201.9
511,2018-09-19,1203.3,1209.8,1189.85,19.950000000000045,19.564863175938026,0.5111203646084561,1212.25,1189.85,1200.2
512,2018-09-20,1208.35,1209.8,1189.85,19.950000000000045,19.584120017141124,0.5106177858003034,1212.25,1189.85,1203.3
513,2018-09-21,1198.7,1209.8,1195.6,14.200000000000045,19.31491401628407,0.517734637160133,1212.25,1189.85,1208.35
514,2018-09-24,1202.75,1209.8,1198.7,11.099999999999909,18.904168315469864,0.5289838639352725,1212.25,1189.85,1198.7
515,2018-09-25,1201.9,1208.35,1198.7,9.649999999999864,18.441459899696362,0.542256418656131,1212.25,1189.85,1202.75
516,2018-09-26,1194.25,1208.35,1198.7,9.649999999999864,18.001886904711537,0.5554973238601313,1212.25,1189.85,1201.9
517,2018-09-27,1185.4,1208.35,1194.25,14.099999999999909,17.806792559475955,0.5615834500570098,1209.8,1195.6,1194.25
518,2018-09-28,1187.25,1208.35,1185.4,22.949999999999818,18.06395293150215,0.5535886878093425,1209.8,1194.25,1185.4
519,2018-10-01,1189.35,1208.35,1185.4,22.949999999999818,18.308255284927036,0.5462016912246619,1209.8,1185.4,1187.25
520,2018-10-02,1204.7,1202.75,1185.4,17.34999999999991,18.26034252068068,0.5476348534357742,1209.8,1185.4,1189.35
521,2018-10-03,1201.2,1204.7,1185.4,19.299999999999955,18.312325394646642,0.5460802920705725,1209.8,1185.4,1204.7
522,2018-10-04,1203.45,1204.7,1185.4,19.299999999999955,18.361709124914306,0.5446116116953067,1209.8,1185.4,1201.2
523,2018-10-05,1203.8,1204.7,1185.4,19.299999999999955,18.40862366866859,0.5432236640819577,1209.8,1185.4,1203.45
524,2018-10-08,1186.95,1204.7,1185.4,19.299999999999955,18.453192485235157,0.541911650680566,1209.8,1185.4,1203.8
525,2018-10-09,1185.55,1204.7,1186.95,17.75,18.418032860973398,0.5429461482387374,1209.8,1185.4,1186.95
526,2018-10-10,1188.6,1204.7,1185.55,19.15000000000009,18.45463121792473,0.54186940296521,1209.8,1185.4,1185.55
527,2018-10-11,1205.55,1204.7,1185.55,19.15000000000009,18.4893996570285,0.5408504432537717,1209.8,1185.4,1188.6
528,2018-10-12,1219.75,1205.55,1185.55,20.0,18.564929674177073,0.5386500339890606,1209.8,1185.4,1205.55
529,2018-10-15,1229.95,1219.75,1185.55,34.200000000000045,19.34668319046822,0.516884465494676,1208.35,1185.55,1219.75
530,2018-10-16,1230.7,1229.95,1185.55,44.40000000000009,20.599349030944815,0.4854522337078599,1219.75,1185.55,1229.95
531,2018-10-17,1229.05,1230.7,1185.55,45.15000000000009,21.82688157939758,0.4581506507754645,1229.95,1185.55,1230.7
532,2018-10-18,1223.0,1230.7,1185.55,45.15000000000009,22.993037500427704,0.43491426479924566,1230.7,1185.55,1229.05
533,2018-10-19,1227.85,1230.7,1188.6,42.100000000000136,23.948385625406324,0.41756468082722104,1230.7,1185.55,1223.0
534,2018-10-22,1222.3,1230.7,1205.55,25.15000000000009,24.008466344136014,0.4165197333582478,1230.7,1185.55,1227.85
535,2018-10-23,1235.95,1230.7,1219.75,10.950000000000045,23.355543026929215,0.42816388334323385,1230.7,1185.55,1222.3
536,2018-10-24,1230.55,1235.95,1222.3,13.650000000000091,22.87026587558276,0.4372489613545076,1230.7,1185.55,1235.95
537,2018-10-25,1230.8,1235.95,1222.3,13.650000000000091,22.409252581803628,0.4462442450276109,1235.95,1188.6,1230.55
538,2018-10-26,1233.85,1235.95,1222.3,13.650000000000091,21.97128995271345,0.45513941245698236,1235.95,1205.55,1230.8
539,2018-10-29,1230.8,1235.95,1222.3,13.650000000000091,21.55522545507778,0.46392463028700504,1235.95,1219.75,1233.85
540,2018-10-30,1225.4,1235.95,1222.3,13.650000000000091,21.159964182323897,0.472590592017805,1235.95,1222.3,1230.8
541,2018-10-31,1214.95,1235.95,1222.3,13.650000000000091,20.78446597320771,0.4811285511444237,1235.95,1222.3,1225.4
542,2018-11-01,1231.15,1235.95,1214.95,21.0,20.795242674547325,0.4808792162949684,1235.95,1222.3,1214.95
543,2018-11-02,1232.1,1233.85,1214.95,18.899999999999864,20.70048054081995,0.483080572950018,1235.95,1214.95,1231.15
544,2018-11-05,1232.25,1233.85,1214.95,18.899999999999864,20.610456513778946,0.48519061153810855,1235.95,1214.95,1232.1
545,2018-11-06,1231.6,1233.85,1214.95,18.899999999999864,20.52493368808999,0.48721229271511374,1235.95,1214.95,1232.25
546,2018-11-07,1229.95,1232.25,1214.95,17.299999999999955,20.36368700368549,0.4910702073838674,1235.95,1214.95,1231.6
547,2018-11-08,1224.15,1232.25,1214.95,17.299999999999955,20.210502653501216,0.49479224596463095,1235.95,1214.95,1229.95
548,2018-11-09,1211.4,1232.25,1214.95,17.299999999999955,20.064977520826154,0.4983808224863768,1235.95,1214.95,1224.15
549,2018-11-12,1205.55,1232.25,1211.4,20.84999999999991,20.104228644784843,0.4974077929915535,1235.95,1214.95,1211.4
550,2018-11-13,1202.1,1232.25,1205.55,26.700000000000045,20.434017212545605,0.4893800321289948,1235.95,1211.4,1205.55
551,2018-11-14,1203.25,1232.25,1202.1,30.15000000000009,20.919816351918328,0.47801566857841987,1235.95,1205.55,1202.1
552,2018-11-15,1211.85,1231.6,1202.1,29.5,21.348825534322412,0.46840984221464754,1235.95,1202.1,1203.25
553,2018-11-16,1222.4,1229.95,1202.1,27.850000000000136,21.673884257606296,0.461384765238403,1235.95,1202.1,1211.85
554,2018-11-19,1221.6,1224.15,1202.1,22.050000000000182,21.69269004472599,0.46098478240282786,1235.95,1202.1,1222.4
555,2018-11-20,1223.0,1222.4,1202.1,20.300000000000182,21.6230555424897,0.4624693295704586,1235.95,1202.1,1221.6
556,2018-11-21,1226.1,1223.0,1202.1,20.90000000000009,21.586902765365217,0.4632438524735633,1235.95,1202.1,1223.0
557,2018-11-22,1227.05,1226.1,1202.1,24.0,21.707557627096953,0.46066905230818195,1233.85,1202.1,1226.1
558,2018-11-23,1223.65,1227.05,1203.25,23.799999999999955,21.812179745742103,0.4584594532305774,1233.85,1202.1,1227.05
559,2018-11-26,1223.4,1227.05,1211.85,15.200000000000045,21.481570758455,0.4655153066990722,1233.85,1202.1,1223.65
560,2018-11-27,1221.2,1227.05,1221.6,5.4500000000000455,20.679992220532252,0.483559176104111,1232.25,1202.1,1223.4
561,2018-11-28,1213.25,1227.05,1221.2,5.849999999999909,19.938492609505637,0.5015424282993449,1232.25,1202.1,1221.2
562,2018-11-29,1226.25,1227.05,1213.25,13.799999999999955,19.631567979030354,0.5093836626132765,1232.25,1203.25,1213.25
563,2018-11-30,1217.55,1227.05,1213.25,13.799999999999955,19.339989580078832,0.5170633602771175,1232.25,1211.85,1226.25
564,2018-12-03,1230.3,1227.05,1213.25,13.799999999999955,19.062990101074888,0.524576676952486,1232.25,1213.25,1217.55
565,2018-12-04,1240.3,1230.3,1213.25,17.049999999999955,18.962340596021143,0.5273610580593777,1232.25,1213.25,1230.3
566,2018-12-05,1235.9,1240.3,1213.25,27.049999999999955,19.36672356622008,0.5163496017179823,1231.6,1213.25,1240.3
567,2018-12-06,1242.55,1240.3,1213.25,27.049999999999955,19.750887387909074,0.5063063650558665,1240.3,1213.25,1235.9
568,2018-12-07,1243.3,1242.55,1213.25,29.299999999999955,20.22834301851362,0.4943558644841885,1240.3,1213.25,1242.55
569,2018-12-10,1245.35,1243.3,1217.55,25.75,20.504425867587937,0.487699585668836,1242.55,1213.25,1243.3
570,2018-12-11,1245.3,1245.35,1217.55,27.799999999999955,20.86920457420854,0.4791749472022821,1243.3,1213.25,1245.35
571,2018-12-12,1245.75,1245.35,1230.3,15.049999999999955,20.57824434549811,0.48595010498005353,1245.35,1213.25,1245.3
572,2018-12-13,1242.75,1245.75,1235.9,9.849999999999909,20.0418321282232,0.49895637963746114,1245.35,1213.25,1245.75
573,2018-12-14,1235.35,1245.75,1235.9,9.849999999999909,19.532240521812035,0.5119740353817989,1245.75,1217.55,1242.75
574,2018-12-17,1241.65,1245.75,1235.35,10.400000000000091,19.07562849572144,0.5242291231580101,1245.75,1217.55,1235.35
575,2018-12-18,1246.3,1245.75,1235.35,10.400000000000091,18.641847070935373,0.5364275311318837,1245.75,1230.3,1241.65
576,2018-12-19,1255.0,1246.3,1235.35,10.950000000000045,18.25725471738861,0.5477274735327968,1245.75,1235.35,1246.3
577,2018-12-20,1259.75,1255.0,1235.35,19.65000000000009,18.326891981519182,0.5456462563365349,1246.3,1235.35,1255.0
578,2018-12-21,1258.15,1259.75,1235.35,24.40000000000009,18.63054738244323,0.5367528819589943,1255.0,1235.35,1259.75
579,2018-12-24,1258.15,1259.75,1235.35,24.40000000000009,18.91902001332107,0.5285686041327141,1259.75,1235.35,1258.15
580,2018-12-27,1268.0,1259.75,1235.35,24.40000000000009,19.193069012655023,0.5210214162938955,1259.75,1235.35,1258.15
581,2018-12-28,1279.0,1268.0,1241.65,26.34999999999991,19.55091556202227,0.5114849976348442,1259.75,1235.35,1268.0
582,2018-12-31,1279.0,1279.0,1246.3,32.700000000000045,20.208369783921157,0.4948444682537691,1268.0,1235.35,1279.0
583,2019-01-02,1282.9,1279.0,1255.0,24.0,20.397951294725097,0.4902453121645602,1279.0,1235.35,1279.0
584,2019-01-03,1290.45,1282.9,1258.15,24.75,20.61555372998884,0.48507064767575436,1279.0,1235.35,1282.9
585,2019-01-04,1279.9,1290.45,1258.15,32.299999999999955,21.199776043489397,0.4717030962726171,1282.9,1241.65,1290.45
586,2019-01-07,1292.2,1290.45,1258.15,32.299999999999955,21.754787241314922,0.459668940407232,1290.45,1246.3,1279.9
587,2019-01-08,1286.45,1292.2,1268.0,24.200000000000045,21.87704787924918,0.45710006465201375,1290.45,1255.0,1292.2
588,2019-01-09,1288.6,1292.2,1279.0,13.200000000000045,21.443195485286722,0.46634840440929215,1292.2,1258.15,1286.45
589,2019-01-10,1291.9,1292.2,1279.0,13.200000000000045,21.03103571102239,0.4754877571131216,1292.2,1258.15,1288.6
590,2019-01-11,1288.95,1292.2,1279.9,12.299999999999955,20.59448392547127,0.48556691375169614,1292.2,1258.15,1291.9
591,2019-01-14,1292.75,1292.2,1279.9,12.299999999999955,20.179759729197706,0.4955460389120091,1292.2,1268.0,1288.95
592,2019-01-15,1294.4,1292.75,1279.9,12.849999999999909,19.813271742737818,0.5047122014901608,1292.2,1279.0,1292.75
593,2019-01-16,1292.3,1294.4,1286.45,7.9500000000000455,19.22010815560093,0.5202884353741736,1292.75,1279.0,1294.4
594,2019-01-17,1290.7,1294.4,1286.45,7.9500000000000455,18.656602747820884,0.5360032657161022,1294.4,1279.9,1292.3
595,2019-01-18,1284.2,1294.4,1288.6,5.800000000000182,18.013772610429847,0.5551307999863433,1294.4,1279.9,1290.7
596,2019-01-21,1279.55,1294.4,1284.2,10.200000000000045,17.623083979908355,0.5674375728675386,1294.4,1279.9,1284.2
597,2019-01-22,1282.1,1294.4,1279.55,14.850000000000136,17.484429780912944,0.5719374394992625,1294.4,1284.2,1279.55
598,2019-01-23,1279.8,1294.4,1279.55,14.850000000000136,17.352708291867305,0.5762789203738704,1294.4,1279.55,1282.1
599,2019-01-24,1283.7,1294.4,1279.55,14.850000000000136,17.227572877273946,0.5804648206243652,1294.4,1279.55,1279.8
600,2019-01-25,1293.9,1292.3,1279.55,12.75,17.00369423341025,0.5881074937439877,1294.4,1279.55,1283.7
601,2019-01-28,1302.15,1293.9,1279.55,14.350000000000136,16.871009521739744,0.5927327577590507,1294.4,1279.55,1293.9
602,2019-01-29,1307.55,1302.15,1279.55,22.600000000000136,17.157459045652764,0.582836885892712,1294.4,1279.55,1302.15
603,2019-01-30,1310.7,1307.55,1279.55,28.0,17.699586093370126,0.5649849633345821,1302.15,1279.55,1307.55
604,2019-01-31,1323.25,1310.7,1279.8,30.90000000000009,18.359606788701623,0.5446739745076639,1307.55,1279.55,1310.7
605,2019-02-01,1318.7,1323.25,1279.8,43.450000000000045,19.614126449266543,0.5098366234084283,1310.7,1279.55,1323.25
606,2019-02-04,1312.15,1323.25,1283.7,39.549999999999955,20.610920126803215,0.4851796978726643,1323.25,1279.55,1318.7
607,2019-02-05,1314.2,1323.25,1293.9,29.34999999999991,21.04787412046305,0.4751073644191864,1323.25,1279.55,1312.15
608,2019-02-06,1312.4,1323.25,1302.15,21.09999999999991,21.050480414439892,0.4750485406090946,1323.25,1279.8,1314.2
609,2019-02-07,1310.0,1323.25,1307.55,15.700000000000045,20.7829563937179,0.4811634981355548,1323.25,1279.8,1312.4
610,2019-02-08,1314.85,1323.25,1310.0,13.25,20.406308574032003,0.49004453518484353,1323.25,1283.7,1310.0
611,2019-02-11,1306.4,1323.25,1310.0,13.25,20.048493145330404,0.49879060373817424,1323.25,1293.9,1314.85
612,2019-02-12,1310.0,1318.7,1306.4,12.299999999999955,19.661068488063883,0.5086193563727699,1323.25,1302.15,1306.4
613,2019-02-13,1312.8,1314.85,1306.4,8.449999999999818,19.10051506366068,0.523546091122187,1323.25,1306.4,1310.0
614,2019-02-14,1311.45,1314.85,1306.4,8.449999999999818,18.567989310477635,0.5385612751487934,1323.25,1306.4,1312.8
615,2019-02-15,1316.55,1314.85,1306.4,8.449999999999818,18.062089844953743,0.553645789930219,1323.25,1306.4,1311.45
616,2019-02-18,1325.5,1316.55,1306.4,10.149999999999864,17.66648535270605,0.5660435451847392,1323.25,1306.4,1316.55
617,2019-02-19,1334.15,1325.5,1306.4,19.09999999999991,17.738161085070743,0.5637562964977504,1323.25,1306.4,1325.5
618,2019-02-20,1343.75,1334.15,1306.4,27.75,18.238753030817207,0.5482830971560088,1325.5,1306.4,1334.15
619,2019-02-21,1331.25,1343.75,1310.0,33.75,19.014315379276347,0.525919540121806,1334.15,1306.4,1343.75
620,2019-02-22,1329.05,1343.75,1311.45,32.299999999999955,19.678599610312528,0.5081662414006087,1343.75,1306.4,1331.25
621,2019-02-25,1331.05,1343.75,1311.45,32.299999999999955,20.3096696297969,0.4923763006626515,1343.75,1306.4,1329.05
622,2019-02-26,1325.05,1343.75,1316.55,27.200000000000045,20.65418614830706,0.48416335207764455,1343.75,1306.4,1331.05
623,2019-02-27,1322.85,1343.75,1325.05,18.700000000000045,20.55647684089171,0.48646468348640504,1343.75,1310.0,1325.05
624,2019-02-28,1319.15,1343.75,1322.85,20.90000000000009,20.573652998847127,0.48605855268193565,1343.75,1311.45,1322.85
625,2019-03-01,1311.95,1343.75,1319.15,24.59999999999991,20.774970348904766,0.4813484607705921,1343.75,1311.45,1319.15
626,2019-03-04,1285.4,1331.25,1311.95,19.299999999999955,20.701221831459527,0.48306327430408275,1343.75,1316.55,1311.95
627,2019-03-05,1283.8,1331.05,1285.4,45.649999999999864,21.94866073988654,0.45560866416907825,1343.75,1311.95,1285.4
628,2019-03-06,1285.85,1331.05,1283.8,47.25,23.213727702892214,0.43077958559641816,1343.75,1285.4,1283.8
629,2019-03-07,1285.3,1325.05,1283.8,41.25,24.115541317747603,0.41467035171383837,1343.75,1283.8,1285.85
630,2019-03-08,1296.75,1322.85,1283.8,39.049999999999955,24.862264251860218,0.40221598076095544,1343.75,1283.8,1285.3
631,2019-03-11,1292.75,1319.15,1283.8,35.350000000000136,25.386651039267214,0.39390780550504034,1343.75,1283.8,1296.75
632,2019-03-12,1297.05,1311.95,1283.8,28.15000000000009,25.524818487303857,0.3917755577762106,1343.75,1283.8,1292.75
633,2019-03-13,1306.95,1297.05,1283.8,13.25,24.911077562938665,0.401427837665178,1343.75,1283.8,1297.05
634,2019-03-14,1295.55,1306.95,1283.8,23.15000000000009,24.823023684791735,0.40285180915033636,1343.75,1283.8,1306.95
635,2019-03-15,1303.5,1306.95,1285.3,21.65000000000009,24.664372500552155,0.40544311434544433,1343.75,1283.8,1295.55
636,2019-03-18,1305.6,1306.95,1285.3,21.65000000000009,24.51365387552455,0.4079359221916899,1343.75,1283.8,1303.5
637,2019-03-19,1307.7,1306.95,1292.75,14.200000000000045,23.997971181748326,0.4167018921835154,1343.75,1283.8,1305.6
638,2019-03-20,1303.7,1307.7,1292.75,14.950000000000045,23.545572622660913,0.424708294856916,1343.75,1283.8,1307.7
639,2019-03-21,1309.6,1307.7,1295.55,12.150000000000091,22.975793991527873,0.43524067127723265,1343.75,1285.3,1303.7
640,2019-03-22,1311.3,1309.6,1295.55,14.049999999999955,22.529504291951476,0.4438624068427656,1331.25,1285.3,1309.6
641,2019-03-25,1319.55,1311.3,1295.55,15.75,22.1905290773539,0.4506427028008674,1331.05,1292.75,1311.3
642,2019-03-26,1316.3,1319.55,1303.5,16.049999999999955,21.8835026234862,0.4569652387030412,1331.05,1292.75,1319.55
643,2019-03-27,1309.7,1319.55,1303.7,15.849999999999909,21.581827492311888,0.46335279084045633,1325.05,1295.55,1316.3
644,2019-03-28,1295.15,1319.55,1303.7,15.849999999999909,21.295236117696287,0.46958859459135205,1322.85,1295.55,1309.7
645,2019-03-29,1295.4,1319.55,1295.15,24.399999999999864,21.45047431181147,0.46619015759915433,1319.55,1295.55,1295.15
646,2019-04-01,1293.5,1319.55,1295.15,24.399999999999864,21.59795059622089,0.4630068929664907,1319.55,1295.15,1295.4
647,2019-04-02,1290.3,1319.55,1293.5,26.049999999999955,21.820553066409843,0.4582835260667071,1319.55,1295.15,1293.5
648,2019-04-03,1290.45,1319.55,1290.3,29.25,22.19202541308935,0.45061231743641467,1319.55,1293.5,1290.3
649,2019-04-04,1283.15,1316.3,1290.3,26.0,22.382424142434882,0.44677913064121505,1319.55,1290.3,1290.45
650,2019-04-05,1288.45,1309.7,1283.15,26.549999999999955,22.590802935313135,0.44265801568160984,1319.55,1290.3,1283.15
651,2019-04-08,1300.0,1295.4,1283.15,12.25,22.073762788547477,0.4530265227452882,1319.55,1283.15,1288.45
652,2019-04-09,1303.0,1300.0,1283.15,16.84999999999991,21.812574649120098,0.4584511531014241,1319.55,1283.15,1300.0
653,2019-04-10,1305.45,1303.0,1283.15,19.84999999999991,21.714445916664086,0.46052291817060853,1319.55,1283.15,1303.0
654,2019-04-11,1298.8,1305.45,1283.15,22.299999999999955,21.74372362083088,0.45990282871420507,1319.55,1283.15,1305.45
655,2019-04-12,1294.3,1305.45,1283.15,22.299999999999955,21.771537439789334,0.4593152884887289,1319.55,1283.15,1298.8
656,2019-04-15,1285.65,1305.45,1283.15,22.299999999999955,21.797960567799866,0.4587585140773255,1319.55,1283.15,1294.3
657,2019-04-16,1276.35,1305.45,1285.65,19.799999999999955,21.698062539409868,0.4608706414149719,1319.55,1283.15,1285.65
658,2019-04-17,1275.85,1305.45,1276.35,29.100000000000136,22.068159412439382,0.45314155173100656,1319.55,1283.15,1276.35
659,2019-04-18,1275.7,1305.45,1275.85,29.600000000000136,22.44475144181742,0.44553846033548544,1319.55,1276.35,1275.85
660,2019-04-23,1269.5,1305.45,1275.7,29.75,22.81001386972655,0.4384039421068481,1319.55,1275.85,1275.7
661,2019-04-24,1271.65,1298.8,1269.5,29.299999999999955,23.13451317624022,0.43225461127361325,1319.55,1275.7,1269.5
662,2019-04-25,1280.8,1294.3,1269.5,24.799999999999955,23.217787517428206,0.43070426036475684,1319.55,1269.5,1271.65
663,2019-04-26,1284.2,1285.65,1269.5,16.15000000000009,22.8643981415568,0.4373611733879261,1316.3,1269.5,1280.8
664,2019-04-29,1279.5,1284.2,1269.5,14.700000000000045,22.456178234478962,0.44531174875723567,1309.7,1269.5,1284.2
665,2019-04-30,1282.3,1284.2,1269.5,14.700000000000045,22.068369322755014,0.45313724153097507,1305.45,1269.5,1279.5
666,2019-05-01,1283.8,1284.2,1269.5,14.700000000000045,21.699950856617267,0.4608305367175779,1305.45,1269.5,1282.3
667,2019-05-02,1270.95,1284.2,1269.5,14.700000000000045,21.349953313786408,0.468385099162847,1305.45,1269.5,1283.8
668,2019-05-03,1278.55,1284.2,1270.95,13.25,20.944955648097086,0.47744192768956906,1305.45,1269.5,1270.95
669,2019-05-07,1281.2,1284.2,1270.95,13.25,20.56020786569223,0.4863764055949303,1305.45,1269.5,1278.55
670,2019-05-08,1285.2,1284.2,1270.95,13.25,20.19469747240762,0.495179490243079,1305.45,1269.5,1281.2
