,Date,Value,High,Low,TR,ATR,upper_bound,lower_bound,Value Shift
534,2018-10-22,1222.3,1230.7,1205.55,25.15000000000009,24.008466344136014,1305.35,1178.4,1227.85
535,2018-10-23,1235.95,1230.7,1219.75,10.950000000000045,23.355543026929215,1302.75,1178.4,1222.3
536,2018-10-24,1230.55,1235.95,1222.3,13.650000000000091,22.87026587558276,1302.75,1178.4,1235.95
537,2018-10-25,1230.8,1235.95,1222.3,13.650000000000091,22.409252581803628,1302.75,1178.4,1230.55
538,2018-10-26,1233.85,1235.95,1222.3,13.650000000000091,21.97128995271345,1302.75,1178.4,1230.8
539,2018-10-29,1230.8,1235.95,1222.3,13.650000000000091,21.55522545507778,1302.75,1178.4,1233.85
540,2018-10-30,1225.4,1235.95,1222.3,13.650000000000091,21.159964182323897,1302.75,1178.4,1230.8
541,2018-10-31,1214.95,1235.95,1222.3,13.650000000000091,20.78446597320771,1302.75,1178.4,1225.4
542,2018-11-01,1231.15,1235.95,1214.95,21.0,20.795242674547325,1302.75,1178.4,1214.95
543,2018-11-02,1232.1,1233.85,1214.95,18.899999999999864,20.70048054081995,1302.75,1178.4,1231.15
544,2018-11-05,1232.25,1233.85,1214.95,18.899999999999864,20.610456513778946,1302.75,1178.4,1232.1
545,2018-11-06,1231.6,1233.85,1214.95,18.899999999999864,20.52493368808999,1285.25,1178.4,1232.25
546,2018-11-07,1229.95,1232.25,1214.95,17.299999999999955,20.36368700368549,1281.55,1178.4,1231.6
547,2018-11-08,1224.15,1232.25,1214.95,17.299999999999955,20.210502653501216,1276.15,1178.4,1229.95
548,2018-11-09,1211.4,1232.25,1214.95,17.299999999999955,20.064977520826154,1274.2,1178.4,1224.15
549,2018-11-12,1205.55,1232.25,1211.4,20.84999999999991,20.104228644784843,1269.15,1178.4,1211.4
550,2018-11-13,1202.1,1232.25,1205.55,26.700000000000045,20.434017212545605,1269.15,1178.4,1205.55
551,2018-11-14,1203.25,1232.25,1202.1,30.15000000000009,20.919816351918328,1268.7,1178.4,1202.1
552,2018-11-15,1211.85,1231.6,1202.1,29.5,21.348825534322412,1262.05,1178.4,1203.25
553,2018-11-16,1222.4,1229.95,1202.1,27.850000000000136,21.673884257606296,1262.05,1178.4,1211.85
554,2018-11-19,1221.6,1224.15,1202.1,22.050000000000182,21.69269004472599,1262.05,1178.4,1222.4
555,2018-11-20,1223.0,1222.4,1202.1,20.300000000000182,21.6230555424897,1262.05,1178.4,1221.6
556,2018-11-21,1226.1,1223.0,1202.1,20.90000000000009,21.586902765365217,1262.05,1178.4,1223.0
557,2018-11-22,1227.05,1226.1,1202.1,24.0,21.707557627096953,1262.05,1178.4,1226.1
558,2018-11-23,1223.65,1227.05,1203.25,23.799999999999955,21.812179745742103,1262.05,1178.4,1227.05
559,2018-11-26,1223.4,1227.05,1211.85,15.200000000000045,21.481570758455,1262.05,1178.4,1223.65
560,2018-11-27,1221.2,1227.05,1221.6,5.4500000000000455,20.679992220532252,1262.05,1178.4,1223.4
561,2018-11-28,1213.25,1227.05,1221.2,5.849999999999909,19.938492609505637,1262.05,1178.4,1221.2
562,2018-11-29,1226.25,1227.05,1213.25,13.799999999999955,19.631567979030354,1254.0,1178.4,1213.25
563,2018-11-30,1217.55,1227.05,1213.25,13.799999999999955,19.339989580078832,1251.4,1178.4,1226.25
564,2018-12-03,1230.3,1227.05,1213.25,13.799999999999955,19.062990101074888,1245.9,1178.4,1217.55
565,2018-12-04,1240.3,1230.3,1213.25,17.049999999999955,18.962340596021143,1241.7,1178.4,1230.3
566,2018-12-05,1235.9,1240.3,1213.25,27.049999999999955,19.36672356622008,1241.1,1178.4,1240.3
567,2018-12-06,1242.55,1240.3,1213.25,27.049999999999955,19.750887387909074,1240.3,1178.4,1235.9
568,2018-12-07,1243.3,1242.55,1213.25,29.299999999999955,20.22834301851362,1240.3,1178.4,1242.55
569,2018-12-10,1245.35,1243.3,1217.55,25.75,20.504425867587937,1242.55,1178.4,1243.3
570,2018-12-11,1245.3,1245.35,1217.55,27.799999999999955,20.86920457420854,1243.3,1178.4,1245.35
571,2018-12-12,1245.75,1245.35,1230.3,15.049999999999955,20.57824434549811,1245.35,1178.4,1245.3
572,2018-12-13,1242.75,1245.75,1235.9,9.849999999999909,20.0418321282232,1245.35,1178.4,1245.75
573,2018-12-14,1235.35,1245.75,1235.9,9.849999999999909,19.532240521812035,1245.75,1178.4,1242.75
574,2018-12-17,1241.65,1245.75,1235.35,10.400000000000091,19.07562849572144,1245.75,1178.4,1235.35
575,2018-12-18,1246.3,1245.75,1235.35,10.400000000000091,18.641847070935373,1245.75,1178.4,1241.65
576,2018-12-19,1255.0,1246.3,1235.35,10.950000000000045,18.25725471738861,1245.75,1178.4,1246.3
577,2018-12-20,1259.75,1255.0,1235.35,19.65000000000009,18.326891981519182,1246.3,1178.4,1255.0
578,2018-12-21,1258.15,1259.75,1235.35,24.40000000000009,18.63054738244323,1255.0,1178.4,1259.75
579,2018-12-24,1258.15,1259.75,1235.35,24.40000000000009,18.91902001332107,1259.75,1178.4,1258.15
580,2018-12-27,1268.0,1259.75,1235.35,24.40000000000009,19.193069012655023,1259.75,1178.4,1258.15
581,2018-12-28,1279.0,1268.0,1241.65,26.34999999999991,19.55091556202227,1259.75,1178.4,1268.0
582,2018-12-31,1279.0,1279.0,1246.3,32.700000000000045,20.208369783921157,1268.0,1178.4,1279.0
583,2019-01-02,1282.9,1279.0,1255.0,24.0,20.397951294725097,1279.0,1178.4,1279.0
584,2019-01-03,1290.45,1282.9,1258.15,24.75,20.61555372998884,1279.0,1178.4,1282.9
585,2019-01-04,1279.9,1290.45,1258.15,32.299999999999955,21.199776043489397,1282.9,1178.4,1290.45
586,2019-01-07,1292.2,1290.45,1258.15,32.299999999999955,21.754787241314922,1290.45,1178.4,1279.9
587,2019-01-08,1286.45,1292.2,1268.0,24.200000000000045,21.87704787924918,1290.45,1178.4,1292.2
588,2019-01-09,1288.6,1292.2,1279.0,13.200000000000045,21.443195485286722,1292.2,1178.4,1286.45
589,2019-01-10,1291.9,1292.2,1279.0,13.200000000000045,21.03103571102239,1292.2,1178.4,1288.6
590,2019-01-11,1288.95,1292.2,1279.9,12.299999999999955,20.59448392547127,1292.2,1178.4,1291.9
591,2019-01-14,1292.75,1292.2,1279.9,12.299999999999955,20.179759729197706,1292.2,1184.35,1288.95
592,2019-01-15,1294.4,1292.75,1279.9,12.849999999999909,19.813271742737818,1292.2,1185.4,1292.75
593,2019-01-16,1292.3,1294.4,1286.45,7.9500000000000455,19.22010815560093,1292.75,1185.4,1294.4
594,2019-01-17,1290.7,1294.4,1286.45,7.9500000000000455,18.656602747820884,1294.4,1185.4,1292.3
595,2019-01-18,1284.2,1294.4,1288.6,5.800000000000182,18.013772610429847,1294.4,1185.4,1290.7
596,2019-01-21,1279.55,1294.4,1284.2,10.200000000000045,17.623083979908355,1294.4,1185.4,1284.2
597,2019-01-22,1282.1,1294.4,1279.55,14.850000000000136,17.484429780912944,1294.4,1185.4,1279.55
598,2019-01-23,1279.8,1294.4,1279.55,14.850000000000136,17.352708291867305,1294.4,1185.4,1282.1
599,2019-01-24,1283.7,1294.4,1279.55,14.850000000000136,17.227572877273946,1294.4,1185.4,1279.8
600,2019-01-25,1293.9,1292.3,1279.55,12.75,17.00369423341025,1294.4,1185.4,1283.7
601,2019-01-28,1302.15,1293.9,1279.55,14.350000000000136,16.871009521739744,1294.4,1185.4,1293.9
602,2019-01-29,1307.55,1302.15,1279.55,22.600000000000136,17.157459045652764,1294.4,1185.4,1302.15
603,2019-01-30,1310.7,1307.55,1279.55,28.0,17.699586093370126,1302.15,1185.4,1307.55
604,2019-01-31,1323.25,1310.7,1279.8,30.90000000000009,18.359606788701623,1307.55,1185.4,1310.7
605,2019-02-01,1318.7,1323.25,1279.8,43.450000000000045,19.614126449266543,1310.7,1185.4,1323.25
606,2019-02-04,1312.15,1323.25,1283.7,39.549999999999955,20.610920126803215,1323.25,1185.4,1318.7
607,2019-02-05,1314.2,1323.25,1293.9,29.34999999999991,21.04787412046305,1323.25,1185.4,1312.15
608,2019-02-06,1312.4,1323.25,1302.15,21.09999999999991,21.050480414439892,1323.25,1185.4,1314.2
609,2019-02-07,1310.0,1323.25,1307.55,15.700000000000045,20.7829563937179,1323.25,1185.4,1312.4
610,2019-02-08,1314.85,1323.25,1310.0,13.25,20.406308574032003,1323.25,1185.4,1310.0
611,2019-02-11,1306.4,1323.25,1310.0,13.25,20.048493145330404,1323.25,1185.4,1314.85
612,2019-02-12,1310.0,1318.7,1306.4,12.299999999999955,19.661068488063883,1323.25,1185.4,1306.4
613,2019-02-13,1312.8,1314.85,1306.4,8.449999999999818,19.10051506366068,1323.25,1185.4,1310.0
614,2019-02-14,1311.45,1314.85,1306.4,8.449999999999818,18.567989310477635,1323.25,1185.4,1312.8
615,2019-02-15,1316.55,1314.85,1306.4,8.449999999999818,18.062089844953743,1323.25,1185.4,1311.45
616,2019-02-18,1325.5,1316.55,1306.4,10.149999999999864,17.66648535270605,1323.25,1185.4,1316.55
617,2019-02-19,1334.15,1325.5,1306.4,19.09999999999991,17.738161085070743,1323.25,1185.4,1325.5
618,2019-02-20,1343.75,1334.15,1306.4,27.75,18.238753030817207,1325.5,1185.4,1334.15
619,2019-02-21,1331.25,1343.75,1310.0,33.75,19.014315379276347,1334.15,1185.55,1343.75
620,2019-02-22,1329.05,1343.75,1311.45,32.299999999999955,19.678599610312528,1343.75,1185.55,1331.25
621,2019-02-25,1331.05,1343.75,1311.45,32.299999999999955,20.3096696297969,1343.75,1185.55,1329.05
622,2019-02-26,1325.05,1343.75,1316.55,27.200000000000045,20.65418614830706,1343.75,1185.55,1331.05
623,2019-02-27,1322.85,1343.75,1325.05,18.700000000000045,20.55647684089171,1343.75,1185.55,1325.05
624,2019-02-28,1319.15,1343.75,1322.85,20.90000000000009,20.573652998847127,1343.75,1185.55,1322.85
625,2019-03-01,1311.95,1343.75,1319.15,24.59999999999991,20.774970348904766,1343.75,1185.55,1319.15
626,2019-03-04,1285.4,1331.25,1311.95,19.299999999999955,20.701221831459527,1343.75,1185.55,1311.95
627,2019-03-05,1283.8,1331.05,1285.4,45.649999999999864,21.94866073988654,1343.75,1188.6,1285.4
628,2019-03-06,1285.85,1331.05,1283.8,47.25,23.213727702892214,1343.75,1202.1,1283.8
629,2019-03-07,1285.3,1325.05,1283.8,41.25,24.115541317747603,1343.75,1202.1,1285.85
630,2019-03-08,1296.75,1322.85,1283.8,39.049999999999955,24.862264251860218,1343.75,1202.1,1285.3
631,2019-03-11,1292.75,1319.15,1283.8,35.350000000000136,25.386651039267214,1343.75,1202.1,1296.75
632,2019-03-12,1297.05,1311.95,1283.8,28.15000000000009,25.524818487303857,1343.75,1202.1,1292.75
633,2019-03-13,1306.95,1297.05,1283.8,13.25,24.911077562938665,1343.75,1202.1,1297.05
634,2019-03-14,1295.55,1306.95,1283.8,23.15000000000009,24.823023684791735,1343.75,1202.1,1306.95
635,2019-03-15,1303.5,1306.95,1285.3,21.65000000000009,24.664372500552155,1343.75,1202.1,1295.55
636,2019-03-18,1305.6,1306.95,1285.3,21.65000000000009,24.51365387552455,1343.75,1202.1,1303.5
637,2019-03-19,1307.7,1306.95,1292.75,14.200000000000045,23.997971181748326,1343.75,1202.1,1305.6
638,2019-03-20,1303.7,1307.7,1292.75,14.950000000000045,23.545572622660913,1343.75,1202.1,1307.7
639,2019-03-21,1309.6,1307.7,1295.55,12.150000000000091,22.975793991527873,1343.75,1202.1,1303.7
640,2019-03-22,1311.3,1309.6,1295.55,14.049999999999955,22.529504291951476,1343.75,1202.1,1309.6
641,2019-03-25,1319.55,1311.3,1295.55,15.75,22.1905290773539,1343.75,1202.1,1311.3
642,2019-03-26,1316.3,1319.55,1303.5,16.049999999999955,21.8835026234862,1343.75,1202.1,1319.55
643,2019-03-27,1309.7,1319.55,1303.7,15.849999999999909,21.581827492311888,1343.75,1202.1,1316.3
644,2019-03-28,1295.15,1319.55,1303.7,15.849999999999909,21.295236117696287,1343.75,1202.1,1309.7
645,2019-03-29,1295.4,1319.55,1295.15,24.399999999999864,21.45047431181147,1343.75,1202.1,1295.15
646,2019-04-01,1293.5,1319.55,1295.15,24.399999999999864,21.59795059622089,1343.75,1202.1,1295.4
647,2019-04-02,1290.3,1319.55,1293.5,26.049999999999955,21.820553066409843,1343.75,1202.1,1293.5
648,2019-04-03,1290.45,1319.55,1290.3,29.25,22.19202541308935,1343.75,1202.1,1290.3
649,2019-04-04,1283.15,1316.3,1290.3,26.0,22.382424142434882,1343.75,1202.1,1290.45
650,2019-04-05,1288.45,1309.7,1283.15,26.549999999999955,22.590802935313135,1343.75,1202.1,1283.15
651,2019-04-08,1300.0,1295.4,1283.15,12.25,22.073762788547477,1343.75,1202.1,1288.45
652,2019-04-09,1303.0,1300.0,1283.15,16.84999999999991,21.812574649120098,1343.75,1203.25,1300.0
653,2019-04-10,1305.45,1303.0,1283.15,19.84999999999991,21.714445916664086,1343.75,1211.85,1303.0
654,2019-04-11,1298.8,1305.45,1283.15,22.299999999999955,21.74372362083088,1343.75,1213.25,1305.45
655,2019-04-12,1294.3,1305.45,1283.15,22.299999999999955,21.771537439789334,1343.75,1213.25,1298.8
656,2019-04-15,1285.65,1305.45,1283.15,22.299999999999955,21.797960567799866,1343.75,1213.25,1294.3
657,2019-04-16,1276.35,1305.45,1285.65,19.799999999999955,21.698062539409868,1343.75,1213.25,1285.65
658,2019-04-17,1275.85,1305.45,1276.35,29.100000000000136,22.068159412439382,1343.75,1213.25,1276.35
659,2019-04-18,1275.7,1305.45,1275.85,29.600000000000136,22.44475144181742,1343.75,1213.25,1275.85
660,2019-04-23,1269.5,1305.45,1275.7,29.75,22.81001386972655,1343.75,1213.25,1275.7
661,2019-04-24,1271.65,1298.8,1269.5,29.299999999999955,23.13451317624022,1343.75,1213.25,1269.5
662,2019-04-25,1280.8,1294.3,1269.5,24.799999999999955,23.217787517428206,1343.75,1213.25,1271.65
663,2019-04-26,1284.2,1285.65,1269.5,16.15000000000009,22.8643981415568,1343.75,1217.55,1280.8
664,2019-04-29,1279.5,1284.2,1269.5,14.700000000000045,22.456178234478962,1343.75,1217.55,1284.2
665,2019-04-30,1282.3,1284.2,1269.5,14.700000000000045,22.068369322755014,1343.75,1230.3,1279.5
666,2019-05-01,1283.8,1284.2,1269.5,14.700000000000045,21.699950856617267,1343.75,1235.35,1282.3
667,2019-05-02,1270.95,1284.2,1269.5,14.700000000000045,21.349953313786408,1343.75,1235.35,1283.8
668,2019-05-03,1278.55,1284.2,1270.95,13.25,20.944955648097086,1343.75,1235.35,1270.95
669,2019-05-07,1281.2,1284.2,1270.95,13.25,20.56020786569223,1343.75,1235.35,1278.55
670,2019-05-08,1285.2,1284.2,1270.95,13.25,20.19469747240762,1343.75,1235.35,1281.2
671,2019-05-09,1286.1,1285.2,1270.95,14.25,19.897462598787236,1343.75,1235.35,1285.2
672,2019-05-10,1287.1,1286.1,1270.95,15.149999999999864,19.660089468847865,1343.75,1235.35,1286.1
673,2019-05-13,1295.6,1287.1,1270.95,16.149999999999864,19.484584995405463,1343.75,1235.35,1287.1
674,2019-05-14,1298.4,1295.6,1270.95,24.649999999999864,19.742855745635183,1343.75,1235.35,1295.6
675,2019-05-15,1299.1,1298.4,1278.55,19.850000000000136,19.748212958353427,1343.75,1241.65,1298.4
676,2019-05-16,1291.7,1299.1,1281.2,17.899999999999864,19.65580231043575,1343.75,1246.3,1299.1
677,2019-05-17,1280.8,1299.1,1285.2,13.899999999999864,19.368012194913955,1343.75,1255.0,1291.7
678,2019-05-20,1276.85,1299.1,1280.8,18.299999999999955,19.314611585168258,1343.75,1258.15,1280.8
679,2019-05-21,1271.15,1299.1,1276.85,22.25,19.461381005909846,1343.75,1258.15,1276.85
680,2019-05-22,1273.8,1299.1,1271.15,27.949999999999818,19.885811955614344,1343.75,1258.15,1271.15
681,2019-05-23,1283.65,1299.1,1271.15,27.949999999999818,20.289021357833615,1343.75,1268.0,1273.8
682,2019-05-24,1282.5,1299.1,1271.15,27.949999999999818,20.672070289941924,1343.75,1269.5,1283.65
683,2019-05-28,1278.3,1291.7,1271.15,20.549999999999955,20.665966775444826,1343.75,1269.5,1282.5
684,2019-05-29,1281.65,1283.65,1271.15,12.5,20.257668436672585,1343.75,1269.5,1278.3
685,2019-05-30,1280.95,1283.65,1271.15,12.5,19.869785014838957,1343.75,1269.5,1281.65
686,2019-05-31,1295.55,1283.65,1271.15,12.5,19.50129576409701,1343.75,1269.5,1280.95
687,2019-06-03,1317.1,1295.55,1273.8,21.75,19.61373097589216,1343.75,1269.5,1295.55
688,2019-06-04,1324.25,1317.1,1278.3,38.799999999999955,20.57304442709755,1343.75,1269.5,1317.1
689,2019-06-05,1335.05,1324.25,1278.3,45.950000000000045,21.841892205742674,1343.75,1269.5,1324.25
690,2019-06-06,1335.5,1335.05,1278.3,56.75,23.587297595455542,1343.75,1269.5,1335.05
691,2019-06-07,1340.65,1335.5,1280.95,54.549999999999955,25.13543271568276,1343.75,1269.5,1335.5
692,2019-06-10,1328.6,1340.65,1280.95,59.700000000000045,26.863661079898623,1343.75,1269.5,1340.65
693,2019-06-11,1324.3,1340.65,1295.55,45.100000000000136,27.7754780259037,1343.75,1269.5,1328.6
694,2019-06-12,1332.35,1340.65,1317.1,23.550000000000182,27.564204124608523,1343.75,1269.5,1324.3
695,2019-06-13,1335.9,1340.65,1324.25,16.40000000000009,27.005993918378103,1343.75,1269.5,1332.35
696,2019-06-14,1351.25,1340.65,1324.3,16.350000000000136,26.473194222459206,1343.75,1269.5,1335.9
697,2019-06-17,1341.3,1351.25,1324.3,26.950000000000045,26.497034511336246,1343.75,1269.5,1351.25
698,2019-06-18,1341.35,1351.25,1324.3,26.950000000000045,26.519682785769437,1351.25,1269.5,1341.3
699,2019-06-19,1344.05,1351.25,1324.3,26.950000000000045,26.541198646480968,1351.25,1269.5,1341.35
700,2019-06-20,1379.5,1351.25,1324.3,26.950000000000045,26.561638714156924,1351.25,1269.5,1344.05
701,2019-06-21,1397.15,1379.5,1332.35,47.15000000000009,27.59105677844908,1351.25,1269.5,1379.5
702,2019-06-24,1405.7,1397.15,1335.9,61.25,29.274003939526626,1379.5,1269.5,1397.15
703,2019-06-25,1431.4,1405.7,1341.3,64.40000000000009,31.030303742550295,1397.15,1269.5,1405.7
704,2019-06-26,1403.95,1431.4,1341.3,90.10000000000014,33.983788555422784,1405.7,1269.5,1431.4
705,2019-06-27,1402.5,1431.4,1341.35,90.05000000000018,36.78709912765165,1431.4,1269.5,1403.95
706,2019-06-28,1409.0,1431.4,1344.05,87.35000000000014,39.31524417126907,1431.4,1269.5,1402.5
707,2019-07-01,1390.1,1431.4,1379.5,51.90000000000009,39.94448196270562,1431.4,1269.5,1409.0
708,2019-07-02,1391.05,1431.4,1390.1,41.30000000000018,40.01225786457035,1431.4,1269.5,1390.1
709,2019-07-03,1413.5,1431.4,1390.1,41.30000000000018,40.07664497134184,1431.4,1269.5,1391.05
710,2019-07-04,1414.9,1431.4,1390.1,41.30000000000018,40.13781272277476,1431.4,1269.5,1413.5
711,2019-07-05,1388.65,1414.9,1390.1,24.800000000000182,39.370922086636035,1431.4,1269.5,1414.9
712,2019-07-08,1400.1,1414.9,1388.65,26.25,38.714875982304235,1431.4,1269.5,1388.65
713,2019-07-09,1391.55,1414.9,1388.65,26.25,38.09163218318902,1431.4,1269.5,1400.1
714,2019-07-10,1408.3,1414.9,1388.65,26.25,37.49955057402957,1431.4,1269.5,1391.55
715,2019-07-11,1413.75,1414.9,1388.65,26.25,36.93707304532809,1431.4,1269.5,1408.3
716,2019-07-12,1407.6,1414.9,1388.65,26.25,36.40271939306169,1431.4,1269.5,1413.75
717,2019-07-15,1412.4,1414.9,1388.65,26.25,35.8950834234086,1431.4,1269.5,1407.6
718,2019-07-16,1409.85,1413.75,1388.65,25.09999999999991,35.355329252238164,1431.4,1269.5,1412.4
719,2019-07-17,1410.35,1413.75,1391.55,22.200000000000045,34.69756278962626,1431.4,1269.5,1409.85
720,2019-07-18,1417.45,1413.75,1391.55,22.200000000000045,34.07268465014495,1431.4,1269.5,1410.35
721,2019-07-19,1439.7,1417.45,1407.6,9.850000000000136,32.86155041763771,1431.4,1269.5,1417.45
722,2019-07-22,1427.75,1439.7,1407.6,32.100000000000136,32.82347289675583,1431.4,1269.5,1439.7
723,2019-07-23,1425.55,1439.7,1407.6,32.100000000000136,32.78729925191804,1439.7,1269.5,1427.75
724,2019-07-24,1426.95,1439.7,1409.85,29.850000000000136,32.64043428932215,1439.7,1269.5,1425.55
725,2019-07-25,1416.1,1439.7,1409.85,29.850000000000136,32.50091257485605,1439.7,1269.5,1426.95
726,2019-07-26,1420.4,1439.7,1410.35,29.350000000000136,32.34336694611326,1439.7,1269.5,1416.1
727,2019-07-29,1419.05,1439.7,1416.1,23.600000000000136,31.9061985988076,1439.7,1269.5,1420.4
728,2019-07-30,1425.9,1439.7,1416.1,23.600000000000136,31.49088866886723,1439.7,1269.5,1419.05
729,2019-07-31,1427.55,1427.75,1416.1,11.650000000000091,30.49884423542387,1439.7,1269.5,1425.9
730,2019-08-01,1406.8,1427.55,1416.1,11.450000000000045,29.54640202365268,1439.7,1269.5,1427.55
731,2019-08-02,1441.75,1427.55,1406.8,20.75,29.106581922470042,1439.7,1269.5,1406.8
732,2019-08-05,1465.25,1441.75,1406.8,34.950000000000045,29.398752826346545,1439.7,1269.5,1441.75
733,2019-08-06,1465.25,1465.25,1406.8,58.450000000000045,30.85131518502922,1441.75,1269.5,1465.25
734,2019-08-07,1506.05,1465.25,1406.8,58.450000000000045,32.23124942577776,1465.25,1269.5,1465.25
735,2019-08-08,1495.75,1506.05,1406.8,99.25,35.582186954488876,1465.25,1269.5,1506.05
736,2019-08-09,1497.7,1506.05,1406.8,99.25,38.76557760676443,1506.05,1269.5,1495.75
737,2019-08-12,1504.7,1506.05,1406.8,99.25,41.78979872642621,1506.05,1269.5,1497.7
738,2019-08-13,1498.4,1506.05,1441.75,64.29999999999995,42.9153087901049,1506.05,1269.5,1504.7
739,2019-08-14,1513.25,1506.05,1465.25,40.799999999999955,42.809543350599654,1506.05,1269.5,1498.4
740,2019-08-15,1515.65,1513.25,1465.25,48.0,43.06906618306967,1506.05,1269.5,1513.25
741,2019-08-16,1515.25,1515.65,1495.75,19.90000000000009,41.91061287391619,1513.25,1269.5,1515.65
742,2019-08-19,1496.6,1515.65,1495.75,19.90000000000009,40.81008223022039,1515.65,1269.5,1515.25
743,2019-08-20,1504.55,1515.65,1496.6,19.050000000000182,39.722078118709376,1515.65,1269.5,1496.6
744,2019-08-21,1503.25,1515.65,1496.6,19.050000000000182,38.68847421277392,1515.65,1269.5,1504.55
745,2019-08-22,1502.05,1515.65,1496.6,19.050000000000182,37.70655050213523,1515.65,1269.5,1503.25
746,2019-08-23,1503.8,1515.65,1496.6,19.050000000000182,36.77372297702848,1515.65,1269.5,1502.05
747,2019-08-27,1532.95,1515.65,1496.6,19.050000000000182,35.88753682817706,1515.65,1269.5,1503.8
748,2019-08-28,1537.15,1532.95,1496.6,36.350000000000136,35.910659986768216,1515.65,1269.5,1532.95
749,2019-08-29,1540.2,1537.15,1496.6,40.55000000000018,36.142626987429814,1532.95,1269.5,1537.15
750,2019-08-30,1528.4,1540.2,1502.05,38.15000000000009,36.24299563805833,1537.15,1269.5,1540.2
751,2019-09-02,1525.95,1540.2,1502.05,38.15000000000009,36.33834585615542,1540.2,1269.5,1528.4
752,2019-09-03,1537.85,1540.2,1502.05,38.15000000000009,36.428928563347654,1540.2,1269.5,1525.95
753,2019-09-04,1546.1,1540.2,1503.8,36.40000000000009,36.42748213518028,1540.2,1269.5,1537.85
754,2019-09-05,1529.1,1546.1,1525.95,20.149999999999864,35.613608028421254,1540.2,1269.5,1546.1
755,2019-09-06,1523.7,1546.1,1525.95,20.149999999999864,34.84042762700018,1546.1,1269.5,1529.1
756,2019-09-09,1509.2,1546.1,1523.7,22.399999999999864,34.218406245650165,1546.1,1269.5,1523.7
757,2019-09-10,1498.25,1546.1,1509.2,36.899999999999864,34.352485933367646,1546.1,1269.5,1509.2
758,2019-09-11,1490.65,1546.1,1498.25,47.84999999999991,35.02736163669926,1546.1,1269.5,1498.25
759,2019-09-12,1515.2,1546.1,1490.65,55.44999999999982,36.048493554864294,1546.1,1269.5,1490.65
760,2019-09-13,1503.1,1546.1,1490.65,55.44999999999982,37.01856887712107,1546.1,1269.5,1515.2
761,2019-09-16,1497.2,1529.1,1490.65,38.44999999999982,37.090140433265006,1546.1,1269.5,1503.1
762,2019-09-17,1502.1,1523.7,1490.65,33.049999999999955,36.88813341160175,1546.1,1270.95,1497.2
763,2019-09-18,1503.5,1515.2,1490.65,24.549999999999955,36.271226741021664,1546.1,1270.95,1502.1
764,2019-09-19,1500.7,1515.2,1490.65,24.549999999999955,35.68516540397058,1546.1,1270.95,1503.5
765,2019-09-20,1501.9,1515.2,1490.65,24.549999999999955,35.12840713377205,1546.1,1270.95,1500.7
766,2019-09-23,1522.1,1515.2,1497.2,18.0,34.27198677708345,1546.1,1270.95,1501.9
767,2019-09-24,1520.65,1522.1,1497.2,24.899999999999864,33.80338743822927,1546.1,1270.95,1522.1
768,2019-09-25,1528.75,1522.1,1497.2,24.899999999999864,33.358218066317804,1546.1,1270.95,1520.65
769,2019-09-26,1506.4,1528.75,1500.7,28.049999999999955,33.092807163001915,1546.1,1271.15,1528.75
770,2019-09-27,1489.9,1528.75,1500.7,28.049999999999955,32.840666804851814,1546.1,1271.15,1506.4
771,2019-09-30,1485.3,1528.75,1489.9,38.84999999999991,33.14113346460922,1546.1,1271.15,1489.9
772,2019-10-01,1473.45,1528.75,1485.3,43.450000000000045,33.65657679137876,1546.1,1271.15,1485.3
773,2019-10-02,1492.6,1528.75,1473.45,55.299999999999955,34.73874795180982,1546.1,1271.15,1473.45
774,2019-10-03,1517.1,1528.75,1473.45,55.299999999999955,35.766810554219326,1546.1,1271.15,1492.6
775,2019-10-04,1499.15,1528.75,1473.45,55.299999999999955,36.743470026508355,1546.1,1271.15,1517.1
776,2019-10-07,1501.25,1517.1,1473.45,43.649999999999864,37.08879652518293,1546.1,1271.15,1499.15
777,2019-10-08,1505.85,1517.1,1473.45,43.649999999999864,37.41685669892378,1546.1,1271.15,1501.25
778,2019-10-09,1507.25,1517.1,1473.45,43.649999999999864,37.72851386397758,1546.1,1271.15,1505.85
779,2019-10-10,1494.8,1517.1,1473.45,43.649999999999864,38.0245881707787,1546.1,1271.15,1507.25
780,2019-10-11,1479.15,1517.1,1492.6,24.5,37.34835876223976,1546.1,1271.15,1494.8
781,2019-10-14,1490.6,1517.1,1479.15,37.94999999999982,37.378440824127765,1546.1,1273.8,1479.15
782,2019-10-15,1487.8,1507.25,1479.15,28.09999999999991,36.91451878292138,1546.1,1278.3,1490.6
783,2019-10-16,1485.1,1507.25,1479.15,28.09999999999991,36.47379284377531,1546.1,1278.3,1487.8
784,2019-10-17,1492.65,1507.25,1479.15,28.09999999999991,36.05510320158653,1546.1,1278.3,1485.1
785,2019-10-18,1490.0,1507.25,1479.15,28.09999999999991,35.657348041507205,1546.1,1280.95,1492.65
786,2019-10-21,1491.65,1494.8,1479.15,15.649999999999864,34.656980639431836,1546.1,1280.95,1490.0
787,2019-10-22,1485.35,1492.65,1479.15,13.5,33.599131607460244,1546.1,1295.55,1491.65
788,2019-10-23,1494.45,1492.65,1485.1,7.550000000000182,32.29667502708724,1546.1,1317.1,1485.35
789,2019-10-24,1496.55,1494.45,1485.1,9.350000000000136,31.149341275732883,1546.1,1324.25,1494.45
790,2019-10-25,1513.45,1496.55,1485.1,11.450000000000045,30.16437421194624,1546.1,1324.3,1496.55
