Date,Value,High,Low,TR,ATR,Unit,upper_bound,lower_bound,Value Shift,Predict
2019/2/23,3983.48,3987.18,3608.2,378.98,225.8085252,0.044285308,3987.18,3600.31,3944.88,3909.597905
2019/2/24,4139.6,3987.18,3619.55,367.63,232.899599,0.042936957,3987.18,3600.31,3983.48,3947.70551
2019/2/25,3766.89,4139.6,3670.74,468.86,244.697619,0.040866765,3987.18,3600.31,4139.6,4102.003319
2019/2/26,3848.33,4139.6,3766.89,372.71,251.0982381,0.03982505,4139.6,3600.31,3766.89,3734.101567
2019/2/27,3831.45,4139.6,3766.89,372.71,257.1788262,0.03888345,4139.6,3608.2,3848.33,3814.354107
2019/2/28,3833.23,4139.6,3766.89,372.71,262.9553848,0.038029265,4139.6,3619.55,3831.45,3797.713493
2019/3/1,3850.08,4139.6,3766.89,372.71,268.4431156,0.03725184,4139.6,3670.74,3833.23,3799.468487
2019/3/2,3834.62,4139.6,3766.89,372.71,273.6564598,0.036542167,4139.6,3766.89,3850.08,3816.079241
2019/3/3,3831.44,4139.6,3766.89,372.71,278.6091368,0.035892577,4139.6,3766.89,3834.62,3800.838397
2019/3/4,3814.58,3850.08,3766.89,83.19,268.83818,0.037197098,4139.6,3766.89,3831.44,3797.703915
2019/3/5,3730.98,3850.08,3814.58,35.5,257.171271,0.038884592,4139.6,3766.89,3814.58,3781.0864
2019/3/6,3872.25,3850.08,3730.98,119.1,250.2677074,0.039957213,4139.6,3766.89,3730.98,3698.740825
2019/3/7,3876.85,3872.25,3730.98,141.27,244.8178221,0.040846699,4139.6,3730.98,3872.25,3837.94033
2019/3/8,3886.82,3876.85,3730.98,145.87,239.870431,0.041689173,4139.6,3730.98,3876.85,3842.476554
2019/3/9,3875.96,3886.82,3730.98,155.84,235.6689094,0.042432411,4139.6,3730.98,3886.82,3852.309875
2019/3/10,3950.56,3886.82,3730.98,155.84,231.6774639,0.043163456,4139.6,3730.98,3875.96,3841.599057
2019/3/11,3928.17,3950.56,3730.98,219.58,231.0725908,0.043276444,4139.6,3730.98,3950.56,3915.20431
2019/3/12,3881.09,3950.56,3730.98,219.58,230.4979612,0.043384332,4139.6,3730.98,3928.17,3893.106311
2019/3/13,3892.51,3950.56,3872.25,78.31,222.8885632,0.044865469,4139.6,3730.98,3881.09,3846.65868
2019/3/14,3877.77,3950.56,3875.96,74.6,215.474135,0.046409282,4139.6,3730.98,3892.51,3857.922758
2019/3/15,3885.21,3950.56,3875.96,74.6,208.4304282,0.04797764,4139.6,3730.98,3877.77,3843.383911
2019/3/16,3936.5,3950.56,3875.96,74.6,201.7389068,0.04956902,4139.6,3730.98,3885.21,3850.72221
2019/3/17,4015.95,3950.56,3877.77,72.79,195.2914615,0.051205516,4139.6,3872.25,3936.5,3901.326896
2019/3/18,3994.92,4015.95,3877.77,138.18,192.4358884,0.051965359,3950.56,3875.96,4015.95,3979.774581
2019/3/19,3998.77,4015.95,3877.77,138.18,189.723094,0.052708396,4015.95,3875.96,3994.92,3959.002828
2019/3/20,4029.11,4015.95,3877.77,138.18,187.1459393,0.053434234,4015.95,3875.96,3998.77,3962.80494
2019/3/21,4056.4,4029.11,3877.77,151.34,185.3556423,0.05395034,4015.95,3877.77,4029.11,3992.775343
2019/3/22,3992.34,4056.4,3885.21,171.19,184.6473602,0.054157287,4029.11,3877.77,4056.4,4019.741127
2019/3/23,3999.06,4056.4,3936.5,119.9,181.4099922,0.055123755,4056.4,3877.77,3992.34,3956.454847
2019/3/24,4011.92,4056.4,3992.34,64.06,175.5424926,0.056966264,4056.4,3877.77,3999.06,3963.09143
2019/3/25,3994.11,4056.4,3992.34,64.06,169.968368,0.058834477,4056.4,3877.77,4011.92,3975.793307
2019/3/26,3935.89,4056.4,3992.34,64.06,164.6729496,0.060726428,4056.4,3885.21,3994.11,3958.202799
2019/3/27,3947.74,4056.4,3935.89,120.51,162.4648021,0.061551794,4056.4,3936.5,3935.89,3900.724338
2019/3/28,4048.51,4056.4,3935.89,120.51,160.367062,0.062356945,4056.4,3935.89,3947.74,3912.420545
2019/3/29,4037.37,4048.51,3935.89,112.62,157.9797089,0.063299268,4056.4,3935.89,4048.51,4011.944219
2019/3/30,4115.55,4048.51,3935.89,112.62,155.7117234,0.06422124,4056.4,3935.89,4037.37,4000.936207
2019/3/31,4114.44,4115.55,3935.89,179.66,156.9091373,0.063731152,4056.4,3935.89,4115.55,4078.216807
2019/4/1,4114.16,4115.55,3935.89,179.66,158.0466804,0.063272446,4115.55,3935.89,4114.44,4077.11902
2019/4/2,4152.53,4115.55,3935.89,179.66,159.1273464,0.06284275,4115.55,3935.89,4114.16,4076.842672
2019/4/3,4882.88,4152.53,3947.74,204.79,161.4104791,0.061953846,4115.55,3935.89,4152.53,4114.794214
2019/4/4,4959.81,4882.88,4037.37,845.51,195.6154551,0.051120705,4152.53,3935.89,4882.88,4839.884084
2019/4/5,4911.24,4959.81,4037.37,922.44,231.9566824,0.043111498,4882.88,3935.89,4959.81,4916.521561
2019/4/6,5028.77,4959.81,4114.16,845.65,262.6413482,0.038074736,4959.81,3935.89,4911.24,4868.131324
2019/4/7,5053.52,5028.77,4114.16,914.61,295.2397808,0.033870774,4959.81,3947.74,5028.77,4985.255366
2019/4/8,5189.39,5053.52,4114.16,939.36,327.4457918,0.030539406,5028.77,4037.37,5053.52,5009.932334
2019/4/9,5268.71,5189.39,4152.53,1036.86,362.9165022,0.027554548,5053.52,4037.37,5189.39,5145.473113
2019/4/10,5175.81,5268.71,4882.88,385.83,364.0621771,0.027467836,5189.39,4114.16,5268.71,5224.655191
2019/4/11,5310.18,5268.71,4911.24,357.47,363.7325682,0.027492726,5268.71,4114.16,5175.81,5131.921063
2019/4/12,5035.02,5310.18,4911.24,398.94,365.4929398,0.02736031,5268.71,4114.16,5310.18,5266.067424
2019/4/13,5072.85,5310.18,5028.77,281.41,361.2887928,0.027678689,5310.18,4152.53,5035.02,4991.486582
2019/4/14,5064.62,5310.18,5035.02,275.16,356.9823532,0.028012589,5310.18,4882.88,5072.85,5029.207693
2019/4/15,5152.51,5310.18,5035.02,275.16,352.8912355,0.028337343,5310.18,4911.24,5064.62,5021.000911
2019/4/16,5036.18,5310.18,5035.02,275.16,349.0046738,0.028652911,5310.18,4911.24,5152.51,5108.670909
2019/4/17,5196.65,5310.18,5035.02,275.16,345.3124401,0.028959281,5310.18,5028.77,5036.18,4992.642963
2019/4/18,5220.37,5310.18,5035.02,275.16,341.8048181,0.029256463,5310.18,5035.02,5196.65,5152.719014
2019/4/19,5276.31,5220.37,5035.02,185.35,333.9820772,0.029941726,5310.18,5035.02,5220.37,5176.394818
2019/4/20,5277.04,5276.31,5036.18,240.13,329.2894733,0.030368417,5310.18,5035.02,5276.31,5232.24364
2019/4/21,5309.28,5277.04,5036.18,240.86,324.8679996,0.030781733,5310.18,5035.02,5277.04,5232.9724
2019/4/22,5281.83,5309.28,5036.18,273.1,322.2795997,0.031028957,5310.18,5035.02,5309.28,5265.1688
2019/4/23,5377.19,5309.28,5036.18,273.1,319.8206197,0.031267527,5310.18,5035.02,5281.83,5237.755956
2019/4/24,5518.16,5377.19,5196.65,180.54,312.8565887,0.031963527,5310.18,5036.18,5377.19,5333.005389
2019/4/25,5434.19,5518.16,5220.37,297.79,312.1032593,0.032040678,5377.19,5036.18,5518.16,5473.900732
2019/4/26,5195.61,5518.16,5276.31,241.85,308.5905963,0.032405394,5518.16,5036.18,5434.19,5389.962421
2019/4/27,5292.83,5518.16,5195.61,322.55,309.2885665,0.032332265,5518.16,5036.18,5195.61,5151.680666
2019/4/28,5280.19,5518.16,5195.61,322.55,309.9516382,0.032263098,5518.16,5195.61,5292.83,5248.740306
2019/4/29,5301.29,5518.16,5195.61,322.55,310.5815562,0.032197662,5518.16,5195.61,5280.19,5236.117586
2019/4/30,5260.65,5518.16,5195.61,322.55,311.1799784,0.032135744,5518.16,5195.61,5301.29,5257.18935
2019/5/1,5269.79,5518.16,5195.61,322.55,311.7484795,0.032077141,5518.16,5195.61,5260.65,5216.607007
2019/5/2,5326.67,5434.19,5195.61,238.58,308.0900555,0.032458042,5518.16,5195.61,5269.79,5225.733541
2019/5/3,5390.16,5326.67,5195.61,131.06,299.2385528,0.033418154,5518.16,5195.61,5326.67,5282.537328
2019/5/4,5657.14,5390.16,5260.65,129.51,290.7521251,0.034393558,5518.16,5195.61,5390.16,5345.964177
2019/5/5,5771.08,5657.14,5260.65,396.49,296.0390189,0.033779331,5518.16,5195.61,5657.14,5612.903047
2019/5/6,5717.66,5771.08,5260.65,510.43,306.7585679,0.032598926,5657.14,5195.61,5771.08,5726.923031
2019/5/7,5684.47,5771.08,5260.65,510.43,316.9421395,0.0315515,5771.08,5195.61,5717.66,5673.459085
2019/5/8,5755.72,5771.08,5269.79,501.29,326.1595325,0.030659843,5771.08,5260.65,5684.47,5640.247155
2019/5/9,5936.72,5771.08,5326.67,444.41,332.0720559,0.030113946,5771.08,5260.65,5755.72,5711.549506
2019/5/10,6146.91,5936.72,5390.16,546.56,342.7964531,0.02917183,5771.08,5260.65,5936.72,5892.765211
2019/5/11,6348.02,6146.91,5657.14,489.77,350.1451305,0.028559586,5936.72,5260.65,6146.91,6103.332421
2019/5/12,7248.31,6348.02,5684.47,663.55,365.8153739,0.027336194,6146.91,5269.79,6348.02,6304.897047
2019/5/13,6978.63,7248.31,5684.47,1563.84,425.7166052,0.023489805,6348.02,5326.67,7248.31,7207.466708
2019/5/14,7823.11,7248.31,5684.47,1563.84,482.622775,0.020720116,7248.31,5390.16,6978.63,6937.15701
2019/5/15,7992.69,7823.11,5755.72,2067.39,561.8611362,0.017797992,7248.31,5657.14,7823.11,7782.988802
2019/5/16,8206.9,7992.69,5936.72,2055.97,636.5665794,0.015709276,7823.11,5684.47,7992.69,7952.539851
2019/5/17,7885.96,8206.9,6146.91,2059.99,707.7377505,0.014129527,7992.69,5684.47,8206.9,8166.504371
2019/5/18,7362.22,8206.9,6348.02,1858.88,765.2948629,0.013066859,8206.9,5684.47,7885.96,7845.844081
2019/5/19,7265.05,8206.9,6978.63,1228.27,788.4436198,0.012683215,8206.9,5755.72,7362.22,7321.599936
2019/5/20,8193.7,8206.9,6978.63,1228.27,810.4349388,0.012339053,8206.9,5936.72,7265.05,7224.241412
2019/5/21,8007.03,8206.9,7265.05,941.85,817.0056919,0.012239817,8206.9,6146.91,8193.7,8153.325856
2019/5/22,7952.5,8206.9,7265.05,941.85,823.2479073,0.012147009,8206.9,6348.02,8007.03,7966.870521
2019/5/23,7625.93,8206.9,7265.05,941.85,829.1780119,0.012060136,8206.9,6978.63,7952.5,7912.369354
2019/5/24,7880.29,8193.7,7265.05,928.65,834.1516113,0.011988228,8206.9,6978.63,7625.93,7585.687997
2019/5/25,8003.26,8193.7,7265.05,928.65,838.8765307,0.011920705,8206.9,7265.05,7880.29,7840.174012
2019/5/26,8071.45,8193.7,7265.05,928.65,843.3652042,0.011857259,8206.9,7265.05,8003.26,7963.102495
2019/5/27,8744.42,8193.7,7625.93,567.77,829.585444,0.012054213,8206.9,7265.05,8071.45,8031.237968
2019/5/28,8770.06,8744.42,7625.93,1118.49,844.0306718,0.011847911,8206.9,7265.05,8744.42,8702.157387
2019/5/29,8719.88,8770.06,7625.93,1144.13,859.0356382,0.011640961,8744.42,7265.05,8770.06,8727.658047
2019/5/30,8662.98,8770.06,7625.93,1144.13,873.2903563,0.011450945,8770.06,7265.05,8719.88,8677.747472
2019/5/31,8272.46,8770.06,7880.29,889.77,874.1143385,0.011440151,8770.06,7625.93,8662.98,8621.130733
2019/6/1,8553.81,8770.06,8003.26,766.8,868.7486216,0.01151081,8770.06,7625.93,8272.46,8231.936646
2019/6/2,8554.8,8770.06,8071.45,698.61,860.2416905,0.01162464,8770.06,7625.93,8553.81,8512.435453
2019/6/3,8739.03,8770.06,8272.46,497.6,842.109606,0.011874939,8770.06,7625.93,8554.8,8513.422531
2019/6/4,8134.92,8770.06,8272.46,497.6,824.8841257,0.012122915,8770.06,7880.29,8739.03,8696.796062
2019/6/5,7675.8,8739.03,8134.92,604.11,813.8454194,0.012287346,8770.06,8003.26,8134.92,8094.634675
2019/6/6,7786.04,8739.03,7675.8,1063.23,826.3146484,0.012101928,8770.06,8071.45,7675.8,7635.603079
2019/6/7,7803.23,8739.03,7675.8,1063.23,838.160416,0.01193089,8770.06,7675.8,7786.04,7745.90856
2019/6/8,7998.29,8739.03,7675.8,1063.23,849.4138952,0.011772824,8770.06,7675.8,7803.23,7763.104125
2019/6/9,7931.34,8739.03,7675.8,1063.23,860.1047004,0.011626492,8770.06,7675.8,7998.29,7958.136677
2019/6/10,7640.61,8739.03,7675.8,1063.23,870.2609654,0.011490806,8770.06,7675.8,7931.34,7891.21646
2019/6/11,8020.38,8134.92,7640.61,494.31,851.4634171,0.011744486,8770.06,7675.8,7640.61,7600.38206
2019/6/12,7917.58,8020.38,7640.61,379.77,827.8787463,0.012079064,8770.06,7640.61,8020.38,7980.211295
2019/6/13,8173.06,8020.38,7640.61,379.77,805.473309,0.012415061,8770.06,7640.61,7917.58,7877.459333
2019/6/14,8237.88,8173.06,7640.61,532.45,791.8221435,0.012629099,8770.06,7640.61,8173.06,8132.720025
2019/6/15,8693.6,8237.88,7640.61,597.27,782.0945363,0.012786178,8770.06,7640.61,8237.88,8197.426639
2019/6/16,8859.47,8693.6,7640.61,1052.99,795.6393095,0.012568509,8770.06,7640.61,8693.6,8651.600591
2019/6/17,8978.99,8859.47,7640.61,1218.86,816.800344,0.012242894,8770.06,7640.61,8859.47,8816.537385
2019/6/18,9327.48,8978.99,7917.58,1061.41,829.0308268,0.012062278,8859.47,7640.61,8978.99,8935.245429
2019/6/19,9076.18,9327.48,7917.58,1409.9,858.0742855,0.011654003,8978.99,7640.61,9327.48,9280.655365
2019/6/20,9281.7,9327.48,8173.06,1154.42,872.8915712,0.011456177,9327.48,7640.61,9076.18,9031.6873
2019/6/21,9531.35,9327.48,8237.88,1089.6,883.7269927,0.011315712,9327.48,7640.61,9281.7,9235.343833
2019/6/22,10209.38,9531.35,8693.6,837.75,881.428143,0.011345224,9327.48,7917.58,9531.35,9482.183369
2019/6/23,10668.63,10209.38,8859.47,1349.91,904.8522359,0.011051528,9531.35,7917.58,10209.38,10149.16518
2019/6/24,10814.48,10668.63,8978.99,1689.64,944.0916241,0.010592192,10209.38,8173.06,10668.63,10597.7192
2019/6/25,11017.5,10814.48,9076.18,1738.3,983.8020429,0.010164647,10668.63,8237.88,10814.48,10739.5712
2019/6/26,11766.4,11017.5,9076.18,1941.32,1031.677941,0.009692947,10814.48,8693.6,11017.5,10936.52045
2019/6/27,12932.55,11766.4,9281.7,2484.7,1104.329044,0.009055272,11017.5,8859.47,11766.4,11657.54087
2019/6/28,11132.85,12932.55,9531.35,3401.2,1219.172592,0.008202284,11766.4,8978.99,12932.55,12761.11964
2019/6/29,12374.35,12932.55,10209.38,2723.17,1294.372462,0.007725752,12932.55,9076.18,11132.85,11048.14823
2019/6/30,11890.38,12932.55,10668.63,2263.92,1342.849839,0.007446849,12932.55,9076.18,12374.35,12235.96561
2019/7/1,10737.73,12932.55,10814.48,2118.07,1381.610847,0.007237928,12932.55,9281.7,11890.38,11776.02186
2019/7/2,10578.72,12932.55,10737.73,2194.82,1422.271305,0.007031007,12932.55,9531.35,10737.73,10664.96338
2019/7/3,10805.4,12932.55,10578.72,2353.83,1468.849239,0.006808051,12932.55,10209.38,10578.72,10510.12611
2019/7/4,11984.76,12932.55,10578.72,2353.83,1513.098277,0.006608956,12932.55,10578.72,10805.4,10730.74947
2019/7/5,11160.49,12374.35,10578.72,1795.63,1527.224863,0.006547824,12932.55,10578.72,11984.76,11866.03983
2019/7/6,10955.16,12374.35,10578.72,1795.63,1540.64512,0.006490787,12932.55,10578.72,11160.49,11074.86583
2019/7/7,11232.04,11984.76,10578.72,1406.04,1533.914864,0.006519267,12932.55,10578.72,10955.16,10876.10807
2019/7/8,11477.01,11984.76,10578.72,1406.04,1527.521121,0.006546554,12932.55,10578.72,11232.04,11143.97599
2019/7/9,12313.08,11984.76,10578.72,1406.04,1521.447065,0.00657269,12932.55,10578.72,11477.01,11379.98471
2019/7/10,12586.78,12313.08,10805.4,1507.68,1520.758712,0.006575665,12932.55,10578.72,12313.08,12177.96797
2019/7/11,12099.9,12586.78,10955.16,1631.62,1526.301776,0.006551784,12932.55,10578.72,12586.78,12436.51273
2019/7/12,11352.87,12586.78,10955.16,1631.62,1531.567687,0.006529258,12932.55,10578.72,12099.9,11975.64839
2019/7/13,11803.97,12586.78,10955.16,1631.62,1536.570303,0.006508,12932.55,10578.72,11352.87,11260.50536
2019/7/14,11389.1,12586.78,11232.04,1354.74,1527.478788,0.006546736,12932.55,10805.4,11803.97,11693.47234
2019/7/15,10186.96,12586.78,11352.87,1233.91,1512.800348,0.006610258,12932.55,10955.16,11389.1,11295.40017
2019/7/16,10873.5,12586.78,10186.96,2399.82,1557.151331,0.006421983,12932.55,10955.16,10186.96,10127.19704
2019/7/17,9397.72,12586.78,10186.96,2399.82,1599.284764,0.006252795,12932.55,10186.96,10873.5,10796.88825
2019/7/18,9674.28,12099.9,9397.72,2702.18,1654.429526,0.00604438,12932.55,10186.96,9397.72,9350.135114
2019/7/19,10638.56,11803.97,9397.72,2406.25,1692.02055,0.005910094,12586.78,9397.72,9674.28,9623.215619
2019/7/20,10535.75,11803.97,9397.72,2406.25,1727.732022,0.005787935,12586.78,9397.72,10638.56,10568.43587
2019/7/21,10764.9,11389.1,9397.72,1991.38,1740.914421,0.005744108,12586.78,9397.72,10535.75,10468.22259
2019/7/22,10587.41,10873.5,9397.72,1475.78,1727.6577,0.005788184,12586.78,9397.72,10764.9,10691.38351
2019/7/23,10323.62,10873.5,9397.72,1475.78,1715.063815,0.005830687,12586.78,9397.72,10587.41,10518.59628
2019/7/24,9844.3,10764.9,9397.72,1367.18,1697.669624,0.005890428,12586.78,9397.72,10323.62,10261.00255
2019/7/25,9772.17,10764.9,9674.28,1090.62,1667.317143,0.005997659,12586.78,9397.72,9844.3,9790.688844
2019/7/26,9875.17,10764.9,9772.17,992.73,1633.587786,0.006121495,12586.78,9397.72,9772.17,9719.678899
2019/7/27,9848.65,10764.9,9772.17,992.73,1601.544897,0.006243971,12586.78,9397.72,9875.17,9821.061233
2019/7/28,9473.99,10764.9,9772.17,992.73,1571.104152,0.00636495,12586.78,9397.72,9848.65,9794.969566
2019/7/29,9530,10587.41,9473.99,1113.42,1548.219944,0.006459031,12586.78,9674.28,9473.99,9425.523813
2019/7/30,9501.33,10323.62,9473.99,849.63,1513.290447,0.006608117,12586.78,9473.99,9530,9480.849799
2019/7/31,9589.13,9875.17,9473.99,401.18,1457.684925,0.006860193,12586.78,9473.99,9501.33,9452.534951
2019/8/1,10084.7,9875.17,9473.99,401.18,1404.859679,0.007118149,12099.9,9473.99,9589.13,9539.221532
2019/8/2,10407.17,10084.7,9473.99,610.71,1365.152195,0.007325191,11803.97,9473.99,10084.7,10026.92179
2019/8/3,10529.55,10407.17,9473.99,933.18,1343.553585,0.007442948,11803.97,9473.99,10407.17,10342.6912
2019/8/4,10814.57,10529.55,9473.99,1055.56,1329.153906,0.007523583,11389.1,9473.99,10529.55,10462.17504
2019/8/5,10980.23,10814.57,9501.33,1313.24,1328.35821,0.00752809,10873.5,9473.99,10814.57,10739.65909
2019/8/6,11787.99,10980.23,9501.33,1478.9,1335.8853,0.007485673,10873.5,9473.99,10980.23,10900.41094
2019/8/7,11465.67,11787.99,9589.13,2198.86,1379.034035,0.007251453,10980.23,9473.99,11787.99,11678.19065
2019/8/8,11960.82,11787.99,10084.7,1703.29,1395.246833,0.007167191,11787.99,9473.99,11465.67,11369.07951
2019/8/9,11996.41,11960.82,10407.17,1553.65,1403.166991,0.007126735,11787.99,9501.33,11960.82,11843.22096
2019/8/10,11856.64,11996.41,10529.55,1466.86,1406.351642,0.007110597,11960.82,9501.33,11996.41,11877.14109
2019/8/11,11282.22,11996.41,10814.57,1181.84,1395.12606,0.007167811,11996.41,9589.13,11856.64,11743.80434
2019/8/12,11566.84,11996.41,10980.23,1016.18,1376.178757,0.007266498,11996.41,10084.7,11282.22,11192.39693
2019/8/13,11386.26,11996.41,11282.22,714.19,1343.079319,0.007445577,11996.41,10407.17,11566.84,11466.28761
2019/8/14,10858.12,11996.41,11282.22,714.19,1311.634853,0.007624073,11996.41,10529.55,11386.26,11292.6643
2019/8/15,10016.96,11996.41,10858.12,1138.29,1302.96761,0.007674788,11996.41,10814.57,10858.12,10781.95699
2019/8/16,10302.17,11996.41,10016.96,1979.45,1336.79173,0.007480597,11996.41,10858.12,10016.96,9960.425815
2019/8/17,10359.44,11856.64,10016.96,1839.68,1361.936143,0.007342488,11996.41,10016.96,10302.17,10240.01811
2019/8/18,10214.52,11566.84,10016.96,1549.88,1371.333336,0.007292173,11996.41,10016.96,10359.44,10296.03595
2019/8/19,10317.6,11566.84,10016.96,1549.88,1380.260669,0.007245008,11996.41,10016.96,10214.52,10154.20086
2019/8/20,10917.26,11386.26,10016.96,1369.3,1379.712636,0.007247886,11996.41,10016.96,10317.6,10255.11388
2019/8/21,10760.56,10917.26,10016.96,900.3,1355.742004,0.007376035,11996.41,10016.96,10917.26,10839.35291
2019/8/22,10129.4,10917.26,10016.96,900.3,1332.969904,0.007502045,11996.41,10016.96,10760.56,10687.16476
2019/8/23,10111.98,10917.26,10129.4,787.86,1305.714409,0.007658643,11996.41,10016.96,10129.4,10070.77017
2019/8/24,10405.81,10917.26,10111.98,805.28,1280.692688,0.007808274,11996.41,10016.96,10111.98,10053.68447
2019/8/25,10143.8,10917.26,10111.98,805.28,1256.922054,0.007955943,11996.41,10016.96,10405.81,10341.36044
2019/8/26,10135.06,10917.26,10111.98,805.28,1234.339951,0.008101496,11996.41,10016.96,10143.8,10084.89126
2019/8/27,10360.28,10917.26,10111.98,805.28,1212.886954,0.008244791,11996.41,10111.98,10135.06,10076.3208
2019/8/28,10171.95,10760.56,10111.98,648.58,1184.671606,0.008441158,11996.41,10111.98,10360.28,10296.85626
2019/8/29,9717.82,10405.81,10111.98,293.83,1140.129526,0.008770933,11996.41,10111.98,10171.95,10112.48777
2019/8/30,9484.55,10405.81,9717.82,687.99,1117.522549,0.008948365,11996.41,10111.98,9717.82,9666.134386
2019/8/31,9577.99,10405.81,9484.55,921.26,1107.709422,0.009027638,11856.64,9717.82,9484.55,9435.959128
2019/9/1,9600.9,10360.28,9484.55,875.73,1096.110451,0.009123168,11566.84,9484.55,9577.99,9528.227323
2019/9/2,9769.79,10360.28,9484.55,875.73,1085.091428,0.009215813,11566.84,9484.55,9600.9,9550.835482
2019/9/3,10386.64,10360.28,9484.55,875.73,1074.623357,0.009305586,11386.26,9484.55,9769.79,9717.334587
2019/9/4,10621.29,10386.64,9484.55,902.09,1065.996689,0.009380892,10917.26,9484.55,10386.64,10322.62623
2019/9/5,10584.16,10621.29,9484.55,1136.74,1069.533855,0.009349868,10917.26,9484.55,10621.29,10551.61159
2019/9/6,10577.8,10621.29,9484.55,1136.74,1072.894162,0.009320584,10917.26,9484.55,10584.16,10515.42884
2019/9/7,10317.47,10621.29,9577.99,1043.3,1071.414454,0.009333456,10917.26,9484.55,10577.8,10509.22805
2019/9/8,10487.21,10621.29,9600.9,1020.39,1068.863231,0.009355734,10917.26,9484.55,10317.47,10254.98768
2019/9/9,10406.31,10621.29,9769.79,851.5,1057.995069,0.00945184,10917.26,9484.55,10487.21,10420.86084
2019/9/10,10313.66,10621.29,10317.47,303.82,1020.286316,0.00980117,10917.26,9484.55,10406.31,10341.8506
2019/9/11,10101.03,10621.29,10313.66,307.63,984.6535002,0.010155857,10760.56,9577.99,10313.66,10251.26022
2019/9/12,10159.32,10584.16,10101.03,483.13,959.5773252,0.010421255,10621.29,9600.9,10101.03,10042.94379
2019/9/13,10420.16,10577.8,10101.03,476.77,935.4369589,0.010690191,10621.29,9769.79,10159.32,10100.10647
2019/9/14,10363.9,10487.21,10101.03,386.18,907.974111,0.01101353,10621.29,10101.03,10420.16,10355.38237
2019/9/15,10361.33,10487.21,10101.03,386.18,881.8844054,0.011339355,10621.29,10101.03,10363.9,10300.39668
2019/9/16,10310.43,10420.16,10101.03,319.13,853.7466852,0.011713076,10621.29,10101.03,10361.33,10297.88391
2019/9/17,10265.63,10420.16,10101.03,319.13,827.0158509,0.012091667,10621.29,10101.03,10310.43,10248.09841
2019/9/18,10190.36,10420.16,10101.03,319.13,801.6215584,0.012474714,10621.29,10101.03,10265.63,10204.25454
2019/9/19,10157.59,10420.16,10159.32,260.84,774.5824805,0.012910181,10621.29,10101.03,10190.36,10130.53012
2019/9/20,10275.88,10420.16,10157.59,262.57,748.9818564,0.013351458,10621.29,10101.03,10157.59,10098.41176
2019/9/21,10173.11,10363.9,10157.59,206.31,721.8482636,0.013853327,10621.29,10101.03,10275.88,10214.28646
2019/9/22,9979.49,10361.33,10157.59,203.74,695.9428504,0.014368996,10621.29,10101.03,10173.11,10113.62471
2019/9/23,10033.05,10310.43,9979.49,330.94,677.6927079,0.01475595,10621.29,10157.59,9979.49,9923.618823
2019/9/24,9683.38,10275.88,9979.49,296.39,658.6275725,0.015183087,10621.29,9979.49,10033.05,9976.223582
2019/9/25,8553.61,10275.88,9683.38,592.5,655.3211939,0.015259693,10621.29,9979.49,9683.38,9632.187781
2019/9/26,8432.23,10275.88,8553.61,1722.27,708.6686342,0.014110967,10584.16,9683.38,8553.61,8512.237699
2019/9/27,8055.64,10275.88,8432.23,1843.65,765.4177025,0.013064762,10577.8,8553.61,8432.23,8391.288445
2019/9/28,8193.9,10173.11,8055.64,2117.47,833.0203174,0.012004509,10487.21,8432.23,8055.64,8015.443019
2019/9/29,8225,10033.05,8055.64,1977.41,890.2398015,0.011232928,10487.21,8055.64,8193.9,8153.526427
2019/9/30,8056.74,10033.05,8055.64,1977.41,944.5983114,0.010586511,10420.16,8055.64,8225,8184.57208
2019/10/1,8307.74,9683.38,8055.64,1627.74,978.7553958,0.010217057,10420.16,8055.64,8056.74,8016.541651
2019/10/2,8322.92,8553.61,8055.64,497.97,954.7161261,0.010474318,10420.16,8055.64,8307.74,8267.139072
2019/10/3,8382.03,8432.23,8055.64,376.59,925.8098197,0.010801354,10420.16,8055.64,8322.92,8282.281603
2019/10/4,8236.17,8382.03,8055.64,326.39,895.8388288,0.011162722,10420.16,8055.64,8382.03,8341.237019
2019/10/5,8155.48,8382.03,8056.74,325.29,867.3113873,0.011529884,10363.9,8055.64,8236.17,8195.720661
2019/10/6,8147.69,8382.03,8056.74,325.29,840.210318,0.011901782,10361.33,8055.64,8155.48,8115.16501
2019/10/7,7869.74,8382.03,8056.74,325.29,814.4643021,0.012278009,10310.43,8055.64,8147.69,8107.387258
2019/10/8,8212.02,8382.03,7869.74,512.29,799.355587,0.012510077,10275.88,8055.64,7869.74,7829.62489
2019/10/9,8190,8382.03,7869.74,512.29,785.0023076,0.012738816,10275.88,7869.74,8212.02,8171.614982
2019/10/10,8587.92,8382.03,7869.74,512.29,771.3666922,0.012964003,10275.88,7869.74,8190,8149.632762
2019/10/11,8586.9,8587.92,7869.74,718.18,768.7073576,0.013008852,10275.88,7869.74,8587.92,8546.406848
2019/10/12,8269.73,8587.92,7869.74,718.18,766.1809897,0.013051746,10173.11,7869.74,8586.9,8545.391036
2019/10/13,8308.01,8587.92,7869.74,718.18,763.7809402,0.013092759,10033.05,7869.74,8269.73,8229.213728
2019/10/14,8283.76,8587.92,7869.74,718.18,761.5008932,0.013131961,10033.05,7869.74,8308.01,8267.407814
2019/10/15,8353.54,8587.92,8190,397.92,743.3218486,0.013453123,9683.38,7869.74,8283.76,8243.213118
